"instance","ea-restart","ea-violation","ea-sparingly","vns-restart","vns-violation","vns-sparingly","gsr-restart","gsr-violation","gsr-sparingly","opt","initialSolution","timeMeasure","dynamicFrequency","dynamicChangeType","dynamicIntensity","instanceSet"
"LGF-Berlin-100-80000-1-greedy-evaluation-L50-relative-C25-budget",0.135265714285714,0.139926071428571,0.139485357142857,0.1689925,0.170962857142857,0.170921071428571,0.111097142857143,0.129011071428571,0.1263275,500,"greedy","evaluation","L50","relative","C25","Berlin"
"LGF-Berlin-100-80000-1-greedy-evaluation-L50-relative-C5-budget",0.164521785714286,0.170617142857143,0.173948928571429,0.204104285714286,0.205083571428571,0.205293214285714,0.138006785714286,0.172333571428571,0.175770357142857,500,"greedy","evaluation","L50","relative","C5","Berlin"
"LGF-Berlin-100-80000-1-greedy-evaluation-L50-relative-C50-budget",0.332567857142857,0.333489642857143,0.326984285714286,0.423290714285714,0.424526071428571,0.424549285714286,0.190014642857143,0.246062857142857,0.219554642857143,500,"greedy","evaluation","L50","relative","C50","Berlin"
"LGF-Berlin-100-80000-2-greedy-evaluation-L10-absolute-C10-budget",0.322572075471698,0.327823018867925,0.323219622641509,0.378577358490566,0.379951320754717,0.379508679245283,0.239823018867925,0.29870641509434,0.291810188679245,500,"greedy","evaluation","L10","absolute","C10","Berlin"
"LGF-Berlin-100-80000-2-greedy-evaluation-L10-absolute-C25-budget",0.292694339622642,0.300389811320755,0.293742641509434,0.346777358490566,0.347852452830189,0.347780377358491,0.22100679245283,0.27276679245283,0.252994339622642,500,"greedy","evaluation","L10","absolute","C25","Berlin"
"LGF-Berlin-100-80000-2-greedy-evaluation-L10-absolute-C5-budget",0.327098490566038,0.334123773584906,0.3348,0.379331320754717,0.38079358490566,0.381184905660377,0.250884905660377,0.298900754716981,0.297787924528302,500,"greedy","evaluation","L10","absolute","C5","Berlin"
"LGF-Berlin-100-80000-2-greedy-evaluation-L10-absolute-C50-budget",0.150387169811321,0.150176226415094,0.150059245283019,0.171402641509434,0.17147320754717,0.171389433962264,0.121215094339623,0.127783396226415,0.12479320754717,500,"greedy","evaluation","L10","absolute","C50","Berlin"
"LGF-Berlin-100-80000-2-greedy-evaluation-L10-relative-C10-budget",0.328626037735849,0.331024905660377,0.33812641509434,0.387941886792453,0.388577358490566,0.388718113207547,0.262035849056604,0.306479622641509,0.297845283018868,500,"greedy","evaluation","L10","relative","C10","Berlin"
"LGF-Berlin-100-80000-2-greedy-evaluation-L10-relative-C25-budget",0.365238490566038,0.37267320754717,0.370184528301887,0.436729433962264,0.437392452830189,0.437282264150943,0.296648679245283,0.345486037735849,0.334859622641509,500,"greedy","evaluation","L10","relative","C25","Berlin"
"LGF-Berlin-100-80000-2-greedy-evaluation-L10-relative-C5-budget",0.333206037735849,0.337502641509434,0.332064905660377,0.384416981132075,0.384927169811321,0.385592830188679,0.270938490566038,0.299854716981132,0.307640377358491,500,"greedy","evaluation","L10","relative","C5","Berlin"
