"instance","ea-restart","ea-violation","ea-sparingly","vns-restart","vns-violation","vns-sparingly","gsr-restart","gsr-violation","gsr-sparingly","opt","initialSolution","timeMeasure","dynamicFrequency","dynamicChangeType","dynamicIntensity","instanceSet"
"LGF-gr48-gen4-80.oplib-4037-greedy-evaluation-L10-absolute-C50-budget",0.653342218400688,0.670726397248495,0.671170765262253,0.679171969045572,0.680129492691316,0.678877214101462,0.593606878761823,0.616079793637145,0.603770249355116,250,"greedy","evaluation","L10","absolute","C50","oplib"
"LGF-gr48-gen4-80.oplib-4037-greedy-evaluation-L10-relative-C10-budget",0.968809630266552,0.967746345657782,0.9673864144454,0.971426655202064,0.972623215821152,0.972190713671539,0.919380223559759,0.950677214101462,0.944953740326741,250,"greedy","evaluation","L10","relative","C10","oplib"
"LGF-gr48-gen4-80.oplib-4037-greedy-evaluation-L10-relative-C25-budget",0.763667067927773,0.76171728288908,0.762006534823732,0.766783834909716,0.767203955288048,0.766699226139295,0.648535339638865,0.712539982803095,0.68169630266552,250,"greedy","evaluation","L10","relative","C25","oplib"
"LGF-gr48-gen4-80.oplib-4037-greedy-evaluation-L10-relative-C5-budget",0.915520722269991,0.914895786758384,0.913527085124678,0.919948237317283,0.919983490971625,0.920055202063628,0.853518486672399,0.894861908856406,0.894744625967326,250,"greedy","evaluation","L10","relative","C5","oplib"
"LGF-gr48-gen4-80.oplib-4037-greedy-evaluation-L10-relative-C50-budget",0.714717798796217,0.722348065348237,0.720710920034394,0.727147721410146,0.728774548581256,0.726604127257094,0.613063112639725,0.673252622527945,0.649143250214961,250,"greedy","evaluation","L10","relative","C50","oplib"
"LGF-gr48-gen4-80.oplib-4037-greedy-evaluation-L25-absolute-C10-budget",0.987961650902837,0.984520034393809,0.985895098882201,0.990990885640585,0.991399828030955,0.991608426483233,0.934051074806535,0.969814101461737,0.976957523645744,250,"greedy","evaluation","L25","absolute","C10","oplib"
"LGF-gr48-gen4-80.oplib-4037-greedy-evaluation-L25-absolute-C25-budget",0.798467239896819,0.807991745485813,0.80730834049871,0.815407222699914,0.818259329320722,0.818270335339639,0.687026139294927,0.740418228718831,0.738571969045572,250,"greedy","evaluation","L25","absolute","C25","oplib"
"LGF-gr48-gen4-80.oplib-4037-greedy-evaluation-L25-absolute-C5-budget",0.855007222699914,0.854236629406707,0.856047291487532,0.862431642304385,0.863094411006019,0.863244883920894,0.747945141874463,0.831140498710232,0.833846259673259,250,"greedy","evaluation","L25","absolute","C5","oplib"
"LGF-gr48-gen4-80.oplib-4037-greedy-evaluation-L25-absolute-C50-budget",0.717218916595013,0.73389011177988,0.731593809114359,0.743130180567498,0.746052966466036,0.745246947549441,0.622123989681857,0.655619948409286,0.628764230438521,250,"greedy","evaluation","L25","absolute","C50","oplib"
"LGF-gr48-gen4-80.oplib-4037-greedy-evaluation-L25-relative-C10-budget",0.949238865004299,0.944448839208942,0.943566294067068,0.951760447119518,0.954598280309544,0.95426913155632,0.866146173688736,0.915958211521926,0.918446259673259,250,"greedy","evaluation","L25","relative","C10","oplib"
"LGF-gr48-gen4-80.oplib-4037-greedy-evaluation-L25-relative-C25-budget",0.591320034393809,0.592376096302666,0.592359931212382,0.600460017196904,0.600414961306965,0.599275150472915,0.47164815133276,0.537170593293207,0.513456061908856,250,"greedy","evaluation","L25","relative","C25","oplib"
"LGF-gr48-gen4-80.oplib-4037-greedy-evaluation-L25-relative-C5-budget",0.969546173688736,0.966073258813414,0.966221496130696,0.972428202923474,0.972781427343078,0.972860877042133,0.917108168529665,0.9507728288908,0.951839724849527,250,"greedy","evaluation","L25","relative","C5","oplib"
"LGF-gr48-gen4-80.oplib-4037-greedy-evaluation-L25-relative-C50-budget",0.663643164230439,0.665685640584695,0.663349613069647,0.674302493551161,0.675414961306965,0.672989681857266,0.557448839208942,0.602880137575236,0.575655889939811,250,"greedy","evaluation","L25","relative","C50","oplib"
"LGF-gr48-gen4-80.oplib-4037-greedy-evaluation-L5-absolute-C10-budget",0.957575752364574,0.955740498710232,0.957653998280309,0.959430610490112,0.95983147033534,0.959629062768702,0.928265004299226,0.936539638865004,0.943145141874463,250,"greedy","evaluation","L5","absolute","C10","oplib"
"LGF-gr48-gen4-80.oplib-4037-greedy-evaluation-L5-absolute-C25-budget",0.899650902837489,0.899137403267412,0.899417024935512,0.903387446259673,0.90402407566638,0.903894411006019,0.842526741186586,0.85758486672399,0.863634737747205,250,"greedy","evaluation","L5","absolute","C25","oplib"
"LGF-gr48-gen4-80.oplib-4037-greedy-evaluation-L5-absolute-C5-budget",0.957237489251935,0.95534290627687,0.955665004299226,0.960117798796217,0.960917454858126,0.960767841788478,0.915087016337059,0.942420808254514,0.9426,250,"greedy","evaluation","L5","absolute","C5","oplib"
"LGF-gr48-gen4-80.oplib-4037-greedy-evaluation-L5-absolute-C50-budget",0.834795528804815,0.837176096302666,0.835159931212382,0.839914015477214,0.840080825451419,0.840183834909716,0.76894875322442,0.804176784178848,0.78477128116939,250,"greedy","evaluation","L5","absolute","C50","oplib"
"LGF-gr48-gen4-80.oplib-4037-greedy-evaluation-L5-relative-C10-budget",0.865925881341359,0.864202063628547,0.866983147033534,0.869515907136715,0.869799312123818,0.86931418744626,0.811578331900258,0.84401203783319,0.848256233877902,250,"greedy","evaluation","L5","relative","C10","oplib"
"LGF-gr48-gen4-80.oplib-4037-greedy-evaluation-L5-relative-C25-budget",0.773861392949269,0.774906448839209,0.77708581255374,0.778765950128977,0.778983490971625,0.778883233018057,0.713776096302665,0.743248323301806,0.757394840928633,250,"greedy","evaluation","L5","relative","C25","oplib"
"LGF-gr48-gen4-80.oplib-4037-greedy-evaluation-L5-relative-C5-budget",0.979398280309544,0.978459673258814,0.979338607050731,0.982892347377472,0.982889767841788,0.982877730008598,0.963255889939811,0.966808082545142,0.969416852966466,250,"greedy","evaluation","L5","relative","C5","oplib"
"LGF-gr48-gen4-80.oplib-4037-greedy-evaluation-L5-relative-C50-budget",0.498269303525366,0.499786930352537,0.500693379191746,0.504230094582976,0.504423903697335,0.504376268271712,0.440588993981083,0.476573688736028,0.470783834909716,250,"greedy","evaluation","L5","relative","C50","oplib"
"LGF-gr48-gen4-80.oplib-4037-greedy-evaluation-L50-absolute-C10-budget",0.739121754084265,0.74185399828031,0.739841960447119,0.749014273430782,0.753063628546861,0.751967497850387,0.575125881341359,0.688524333619948,0.672260361134996,250,"greedy","evaluation","L50","absolute","C10","oplib"
"LGF-gr48-gen4-80.oplib-4037-greedy-evaluation-L50-absolute-C25-budget",0.908588822012038,0.912226139294927,0.910781083404987,0.924753568357696,0.929599312123818,0.929329836629407,0.78970524505589,0.872325881341359,0.852224763542562,250,"greedy","evaluation","L50","absolute","C25","oplib"
"LGF-gr48-gen4-80.oplib-4037-greedy-evaluation-L50-absolute-C5-budget",0.89907377472055,0.899514359415305,0.901106964746346,0.906662768701634,0.913082029234738,0.913263800515907,0.773746861564918,0.877095958727429,0.879942734307825,250,"greedy","evaluation","L50","absolute","C5","oplib"
"LGF-gr48-gen4-80.oplib-4037-greedy-evaluation-L50-absolute-C50-budget",0.758904901117799,0.764089079965606,0.764503181427343,0.773563026655202,0.778358383490972,0.77762098022356,0.563838349097163,0.678227343078246,0.656038865004299,250,"greedy","evaluation","L50","absolute","C50","oplib"
"LGF-gr48-gen4-80.oplib-4037-greedy-evaluation-L50-relative-C10-budget",0.963001031814273,0.964114703353396,0.964740326741187,0.968842648323302,0.975026311263973,0.975414789337919,0.897404471195185,0.937981599312124,0.937355975924334,250,"greedy","evaluation","L50","relative","C10","oplib"
"LGF-gr48-gen4-80.oplib-4037-greedy-evaluation-L50-relative-C25-budget",0.882451074806535,0.880026483233018,0.878053482373173,0.889746689595873,0.895657781599312,0.895579879621668,0.709321754084265,0.835298366294067,0.812011177987962,250,"greedy","evaluation","L50","relative","C25","oplib"
"LGF-gr48-gen4-80.oplib-4037-greedy-evaluation-L50-relative-C5-budget",0.969831642304385,0.965357695614789,0.965838865004299,0.972951504729149,0.977264832330181,0.97660894239037,0.894722785898538,0.952804299226139,0.959273602751505,250,"greedy","evaluation","L50","relative","C5","oplib"
"LGF-gr48-gen4-80.oplib-4037-greedy-evaluation-L50-relative-C50-budget",0.164754428202923,0.165766122098022,0.165779363714531,0.168021324161651,0.168259673258813,0.168303869303525,0.146882545141874,0.155947377472055,0.13443766122098,250,"greedy","evaluation","L50","relative","C50","oplib"
"LGF-hk48-gen4-80.oplib-9169-greedy-evaluation-L10-absolute-C10-budget",0.983182115219261,0.981325881341358,0.979960619088564,0.98472777300086,0.985457609630267,0.985439380911436,0.925783490971625,0.961829406706793,0.955022871883061,250,"greedy","evaluation","L10","absolute","C10","oplib"
"LGF-hk48-gen4-80.oplib-9169-greedy-evaluation-L10-absolute-C25-budget",0.963322613929493,0.962650386930353,0.959247119518487,0.965494926913156,0.967244368013758,0.967091831470335,0.891502837489252,0.935145141874463,0.927323989681857,250,"greedy","evaluation","L10","absolute","C25","oplib"
"LGF-hk48-gen4-80.oplib-9169-greedy-evaluation-L10-absolute-C5-budget",0.903706964746346,0.902331384350817,0.898500257953568,0.907420120378332,0.908902837489252,0.908375580395529,0.830270335339639,0.865992777300086,0.853859845227859,250,"greedy","evaluation","L10","absolute","C5","oplib"
"LGF-hk48-gen4-80.oplib-9169-greedy-evaluation-L10-absolute-C50-budget",0.576906276870163,0.58007532244196,0.580952536543422,0.58760154772141,0.588670507308685,0.589180395528805,0.526679277730009,0.543062940670679,0.544500085984523,250,"greedy","evaluation","L10","absolute","C50","oplib"
"LGF-hk48-gen4-80.oplib-9169-greedy-evaluation-L10-relative-C10-budget",0.882533619948409,0.87501513327601,0.871789337919175,0.887893379191746,0.888687188306105,0.888833361994841,0.794622355975924,0.848565262252794,0.806643852106621,250,"greedy","evaluation","L10","relative","C10","oplib"
"LGF-hk48-gen4-80.oplib-9169-greedy-evaluation-L10-relative-C25-budget",0.865519174548581,0.865749441100602,0.861677214101462,0.8735728288908,0.877804987102322,0.877677901977644,0.766144797936371,0.826697678417885,0.813827687016337,250,"greedy","evaluation","L10","relative","C25","oplib"
"LGF-hk48-gen4-80.oplib-9169-greedy-evaluation-L10-relative-C5-budget",0.903808598452279,0.903133276010318,0.904314703353396,0.907462080825451,0.91093826311264,0.910906104901118,0.827149957007739,0.87045864144454,0.867425451418744,250,"greedy","evaluation","L10","relative","C5","oplib"
"LGF-hk48-gen4-80.oplib-9169-greedy-evaluation-L10-relative-C50-budget",0.514478417884781,0.516181599312124,0.514882889079966,0.522645571797076,0.521590713671539,0.520900773860705,0.454721066208083,0.486026999140155,0.481604127257094,250,"greedy","evaluation","L10","relative","C50","oplib"
"LGF-hk48-gen4-80.oplib-9169-greedy-evaluation-L25-absolute-C10-budget",0.905895098882201,0.900688907996561,0.895855202063629,0.909442992261393,0.915273946689596,0.914949097162511,0.790218228718831,0.880229406706793,0.871766122098022,250,"greedy","evaluation","L25","absolute","C10","oplib"
"LGF-hk48-gen4-80.oplib-9169-greedy-evaluation-L25-absolute-C25-budget",0.958050214961307,0.944744625967326,0.938845743766122,0.962247635425624,0.962500773860705,0.962068787618229,0.860893895098882,0.924250386930353,0.906234049871023,250,"greedy","evaluation","L25","absolute","C25","oplib"
"LGF-hk48-gen4-80.oplib-9169-greedy-evaluation-L25-absolute-C5-budget",0.804936199484093,0.801862596732588,0.801303009458298,0.817112467755804,0.818034221840069,0.817336543422184,0.691005674978504,0.787157007738607,0.776254514187446,250,"greedy","evaluation","L25","absolute","C5","oplib"
"LGF-hk48-gen4-80.oplib-9169-greedy-evaluation-L25-absolute-C50-budget",0.818894239036973,0.811951332760103,0.810951504729149,0.829681857265692,0.833238005159072,0.832555803955288,0.707588306104901,0.770525193465176,0.757910232158212,250,"greedy","evaluation","L25","absolute","C50","oplib"
"LGF-hk48-gen4-80.oplib-9169-greedy-evaluation-L25-relative-C10-budget",0.824525021496131,0.818956663800516,0.820961306964746,0.836354772141015,0.839400687876182,0.839230954428203,0.723999140154772,0.808145657781599,0.791974720550301,250,"greedy","evaluation","L25","relative","C10","oplib"
"LGF-hk48-gen4-80.oplib-9169-greedy-evaluation-L25-relative-C25-budget",0.903782287188306,0.898145829750645,0.894432846087704,0.910482545141875,0.910817024935512,0.910808770421324,0.825644368013758,0.868388134135856,0.860279793637145,250,"greedy","evaluation","L25","relative","C25","oplib"
"LGF-hk48-gen4-80.oplib-9169-greedy-evaluation-L25-relative-C5-budget",0.826023559759243,0.828094411006019,0.828513499570077,0.83872622527945,0.840559931212382,0.841754084264832,0.674955288048151,0.782728632846088,0.761691487532244,250,"greedy","evaluation","L25","relative","C5","oplib"
"LGF-hk48-gen4-80.oplib-9169-greedy-evaluation-L25-relative-C50-budget",0.0413815993121238,0.0416213241616509,0.0416213241616509,0.0414920034393809,0.0413965606190886,0.0414319862424764,0.041597592433362,0.0383690455717971,0.035102837489252,250,"greedy","evaluation","L25","relative","C50","oplib"
"LGF-hk48-gen4-80.oplib-9169-greedy-evaluation-L5-absolute-C10-budget",0.808492863284609,0.798094411006019,0.799517970765262,0.816513155631986,0.815752192605331,0.815472742906277,0.793546861564918,0.779689423903697,0.775565262252794,250,"greedy","evaluation","L5","absolute","C10","oplib"
"LGF-hk48-gen4-80.oplib-9169-greedy-evaluation-L5-absolute-C25-budget",0.793507136715391,0.790949613069647,0.791877042132416,0.798724677558039,0.799393637145314,0.799507996560619,0.733582803095443,0.748101461736888,0.742349441100602,250,"greedy","evaluation","L5","absolute","C25","oplib"
"LGF-hk48-gen4-80.oplib-9169-greedy-evaluation-L5-absolute-C5-budget",0.940332244196044,0.939701805674978,0.940559415305245,0.942188650042993,0.942179535683577,0.942245915735168,0.883900085984523,0.913534823731728,0.911224763542562,250,"greedy","evaluation","L5","absolute","C5","oplib"
"LGF-hk48-gen4-80.oplib-9169-greedy-evaluation-L5-absolute-C50-budget",0.737311607910576,0.735725365434222,0.734147549441101,0.747147377472055,0.74560894239037,0.745991917454858,0.687574548581255,0.700127085124678,0.686166638005159,250,"greedy","evaluation","L5","absolute","C50","oplib"
"LGF-hk48-gen4-80.oplib-9169-greedy-evaluation-L5-relative-C10-budget",0.904424935511608,0.902466208082545,0.902953912295787,0.908595700773861,0.908680825451419,0.908490455717971,0.887164402407567,0.865408254514187,0.865714359415305,250,"greedy","evaluation","L5","relative","C10","oplib"
"LGF-hk48-gen4-80.oplib-9169-greedy-evaluation-L5-relative-C25-budget",0.601203611349957,0.59789011177988,0.596393637145314,0.607422355975924,0.60720309544282,0.6062660361135,0.548491315563199,0.540526569217541,0.556636457437661,250,"greedy","evaluation","L5","relative","C25","oplib"
"LGF-hk48-gen4-80.oplib-9169-greedy-evaluation-L5-relative-C5-budget",0.930758899398108,0.927399484092863,0.925788650042992,0.932624591573517,0.932621496130697,0.932638521066208,0.911772656921754,0.891084780739467,0.890758211521926,250,"greedy","evaluation","L5","relative","C5","oplib"
"LGF-hk48-gen4-80.oplib-9169-greedy-evaluation-L5-relative-C50-budget",0.96042562338779,0.960197764402408,0.958885296646603,0.963991745485812,0.964533791917455,0.96459415305245,0.917378331900258,0.936111607910576,0.92407067927773,250,"greedy","evaluation","L5","relative","C50","oplib"
"LGF-hk48-gen4-80.oplib-9169-greedy-evaluation-L50-absolute-C10-budget",0.806824247635426,0.806006362854686,0.800528804815133,0.822771797076526,0.830751504729149,0.831050386930352,0.606907996560619,0.776857953568358,0.752125709372313,250,"greedy","evaluation","L50","absolute","C10","oplib"
"LGF-hk48-gen4-80.oplib-9169-greedy-evaluation-L50-absolute-C25-budget",0.816669647463457,0.806355975924334,0.804091487532244,0.832511263972485,0.839733791917455,0.83860309544282,0.683723301805675,0.768771969045572,0.737748581255374,250,"greedy","evaluation","L50","absolute","C25","oplib"
"LGF-hk48-gen4-80.oplib-9169-greedy-evaluation-L50-absolute-C5-budget",0.921623043852107,0.91995030094583,0.910514015477214,0.926225795356836,0.932135855546002,0.931397076526225,0.785689251934652,0.885184694754944,0.859741530524506,250,"greedy","evaluation","L50","absolute","C5","oplib"
"LGF-hk48-gen4-80.oplib-9169-greedy-evaluation-L50-absolute-C50-budget",0.478659501289768,0.483439896818573,0.479073602751505,0.501833190025795,0.502199484092863,0.502688736027515,0.356035769561479,0.40565554600172,0.393695958727429,250,"greedy","evaluation","L50","absolute","C50","oplib"
"LGF-hk48-gen4-80.oplib-9169-greedy-evaluation-L50-relative-C10-budget",0.8139339638865,0.814174032674119,0.802497334479794,0.827219776440241,0.834489939810834,0.833031986242476,0.642130008598452,0.747761478933792,0.730101633705933,250,"greedy","evaluation","L50","relative","C10","oplib"
"LGF-hk48-gen4-80.oplib-9169-greedy-evaluation-L50-relative-C25-budget",0.611666895958727,0.615568357695615,0.612407738607051,0.628887188306105,0.633020120378332,0.632759759243336,0.461122613929493,0.56246173688736,0.546226827171109,250,"greedy","evaluation","L50","relative","C25","oplib"
"LGF-hk48-gen4-80.oplib-9169-greedy-evaluation-L50-relative-C5-budget",0.935987446259673,0.936369217540843,0.9283339638865,0.940327944969905,0.94791883061049,0.947279105760963,0.825215993121238,0.914517110920034,0.896838349097162,250,"greedy","evaluation","L50","relative","C5","oplib"
"LGF-hk48-gen4-80.oplib-9169-greedy-evaluation-L50-relative-C50-budget",0.215638177128117,0.21878950988822,0.218640928632846,0.221742390369733,0.223293551160791,0.223960103181427,0.185837317282889,0.20073826311264,0.19656543422184,250,"greedy","evaluation","L50","relative","C50","oplib"
"LGF-Leipzig-100-80000-1-greedy-evaluation-L10-absolute-C10-budget",0.931663723608445,0.930488291746641,0.930595009596929,0.962697888675624,0.963798080614203,0.963859500959693,0.863001919385797,0.889642226487524,0.890142802303263,250,"greedy","evaluation","L10","absolute","C10","Leipzig"
"LGF-Leipzig-100-80000-1-greedy-evaluation-L10-absolute-C25-budget",0.6073113243762,0.612525911708253,0.610118234165067,0.650854510556622,0.648314011516315,0.64799462571977,0.384456813819578,0.51390019193858,0.489441842610365,250,"greedy","evaluation","L10","absolute","C25","Leipzig"
"LGF-Leipzig-100-80000-1-greedy-evaluation-L10-absolute-C5-budget",0.868169673704415,0.870190403071017,0.870295585412668,0.901142418426104,0.900976583493282,0.900823032629559,0.762547408829175,0.829471785028791,0.832575047984645,250,"greedy","evaluation","L10","absolute","C5","Leipzig"
"LGF-Leipzig-100-80000-1-greedy-evaluation-L10-absolute-C50-budget",0.612981190019194,0.618185796545106,0.617364299424184,0.658269481765835,0.658353166986564,0.658785412667946,0.355359692898273,0.532156621880998,0.509000383877159,250,"greedy","evaluation","L10","absolute","C50","Leipzig"
"LGF-Leipzig-100-80000-1-greedy-evaluation-L10-relative-C10-budget",0.857951631477927,0.863683685220729,0.864924376199616,0.894020729366603,0.895075623800384,0.895073320537428,0.694519769673704,0.82595009596929,0.825147792706334,250,"greedy","evaluation","L10","relative","C10","Leipzig"
"LGF-Leipzig-100-80000-1-greedy-evaluation-L10-relative-C25-budget",0.853916314779271,0.854558925143954,0.851141650671785,0.886017658349328,0.886939731285988,0.886092898272553,0.658555854126679,0.796646449136276,0.771825719769674,250,"greedy","evaluation","L10","relative","C25","Leipzig"
"LGF-Leipzig-100-80000-1-greedy-evaluation-L10-relative-C5-budget",0.842913627639155,0.847109404990403,0.848264107485605,0.876704030710173,0.876459884836852,0.876426871401152,0.751333589251439,0.804353934740883,0.804706333973129,250,"greedy","evaluation","L10","relative","C5","Leipzig"
"LGF-Leipzig-100-80000-1-greedy-evaluation-L10-relative-C50-budget",0.386248752399232,0.385398080614203,0.382823800383877,0.422706333973129,0.421636852207294,0.420552015355086,0.231817274472169,0.315844913627639,0.315356621880998,250,"greedy","evaluation","L10","relative","C50","Leipzig"
"LGF-Leipzig-100-80000-1-greedy-evaluation-L25-absolute-C10-budget",0.922169673704414,0.924641074856046,0.924476775431862,0.957963915547025,0.958210364683301,0.958131285988484,0.832736276391555,0.888212667946257,0.881094817658349,250,"greedy","evaluation","L25","absolute","C10","Leipzig"
"LGF-Leipzig-100-80000-1-greedy-evaluation-L25-absolute-C25-budget",0.520641842610365,0.524368522072937,0.521884069097889,0.559057197696737,0.558192706333973,0.556539731285989,0.30019424184261,0.474957389635317,0.458181190019194,250,"greedy","evaluation","L25","absolute","C25","Leipzig"
"LGF-Leipzig-100-80000-1-greedy-evaluation-L25-absolute-C5-budget",0.938560460652591,0.943514011516315,0.944024568138196,0.974602687140115,0.976306333973129,0.976230326295585,0.822325527831094,0.915530134357006,0.91030019193858,250,"greedy","evaluation","L25","absolute","C5","Leipzig"
"LGF-Leipzig-100-80000-1-greedy-evaluation-L25-absolute-C50-budget",0.532052975047985,0.535182341650672,0.534509788867562,0.576555854126679,0.574699424184261,0.573818809980806,0.309368905950096,0.466893666026871,0.460471401151631,250,"greedy","evaluation","L25","absolute","C50","Leipzig"
"LGF-Leipzig-100-80000-1-greedy-evaluation-L25-relative-C10-budget",0.73681689059501,0.738762380038388,0.737593857965451,0.780663339731286,0.780181190019194,0.780278694817658,0.377510172744722,0.61006679462572,0.594859117082534,250,"greedy","evaluation","L25","relative","C10","Leipzig"
"LGF-Leipzig-100-80000-1-greedy-evaluation-L25-relative-C25-budget",0.491456429942419,0.49630019193858,0.492955854126679,0.531973896353167,0.531233013435701,0.530545105566219,0.282447600767754,0.407263723608445,0.385004990403071,250,"greedy","evaluation","L25","relative","C25","Leipzig"
"LGF-Leipzig-100-80000-1-greedy-evaluation-L25-relative-C5-budget",0.827824952015355,0.835880230326296,0.834169673704415,0.867330518234165,0.869102495201535,0.868919001919386,0.638101343570058,0.806882917466411,0.79656122840691,250,"greedy","evaluation","L25","relative","C5","Leipzig"
"LGF-Leipzig-100-80000-1-greedy-evaluation-L25-relative-C50-budget",0.45533358925144,0.459193090211132,0.458276391554703,0.499781190019194,0.496753934740883,0.496107485604606,0.275517082533589,0.328990403071017,0.324591170825336,250,"greedy","evaluation","L25","relative","C50","Leipzig"
"LGF-Leipzig-100-80000-1-greedy-evaluation-L5-absolute-C10-budget",0.783760460652591,0.779520921305182,0.779169289827255,0.81858349328215,0.818320921305182,0.818279462571977,0.556952015355086,0.741252975047984,0.71563915547025,250,"greedy","evaluation","L5","absolute","C10","Leipzig"
"LGF-Leipzig-100-80000-1-greedy-evaluation-L5-absolute-C25-budget",0.981380422264875,0.982091362763916,0.981365834932822,0.991325911708253,0.99168905950096,0.99167216890595,0.920128982725528,0.958712476007678,0.958224952015355,250,"greedy","evaluation","L5","absolute","C25","Leipzig"
"LGF-Leipzig-100-80000-1-greedy-evaluation-L5-absolute-C5-budget",0.866165067178503,0.869541650671785,0.870831477927063,0.897421880998081,0.897528598848368,0.897521689059501,0.822975047984645,0.82387792706334,0.830726295585413,250,"greedy","evaluation","L5","absolute","C5","Leipzig"
"LGF-Leipzig-100-80000-1-greedy-evaluation-L5-absolute-C50-budget",0.552999616122841,0.550989635316699,0.551076391554702,0.580619577735125,0.579963915547025,0.578446833013436,0.432297888675624,0.494707101727447,0.489873320537428,250,"greedy","evaluation","L5","absolute","C50","Leipzig"
"LGF-Leipzig-100-80000-1-greedy-evaluation-L5-relative-C10-budget",0.847041074856046,0.850328598848369,0.849898656429942,0.878406909788868,0.879118618042226,0.878897504798465,0.67192245681382,0.821771209213052,0.806314779270633,250,"greedy","evaluation","L5","relative","C10","Leipzig"
"LGF-Leipzig-100-80000-1-greedy-evaluation-L5-relative-C25-budget",0.834809213051823,0.831325911708253,0.82911094049904,0.863769673704415,0.863961612284069,0.864201151631478,0.609735892514395,0.793929366602687,0.776715547024952,250,"greedy","evaluation","L5","relative","C25","Leipzig"
"LGF-Leipzig-100-80000-1-greedy-evaluation-L5-relative-C5-budget",0.902606525911708,0.903852591170826,0.903754318618042,0.932588099808061,0.932590403071017,0.93287216890595,0.858167370441459,0.862921305182342,0.859403454894434,250,"greedy","evaluation","L5","relative","C5","Leipzig"
"LGF-Leipzig-100-80000-1-greedy-evaluation-L5-relative-C50-budget",0.304267946257198,0.307317466410748,0.304179654510557,0.331745873320537,0.331343570057582,0.331485604606526,0.234811516314779,0.249829558541267,0.243422648752399,250,"greedy","evaluation","L5","relative","C50","Leipzig"
"LGF-Leipzig-100-80000-1-greedy-evaluation-L50-absolute-C10-budget",0.684910556621881,0.69287754318618,0.692595009596929,0.736470633397313,0.735727447216891,0.734211900191938,0.275841074856046,0.590741650671785,0.54009443378119,250,"greedy","evaluation","L50","absolute","C10","Leipzig"
"LGF-Leipzig-100-80000-1-greedy-evaluation-L50-absolute-C25-budget",0.79303339731286,0.79737197696737,0.794716314779271,0.836599616122841,0.84013896353167,0.838839923224568,0.405399616122841,0.703266026871401,0.684743953934741,250,"greedy","evaluation","L50","absolute","C25","Leipzig"
"LGF-Leipzig-100-80000-1-greedy-evaluation-L50-absolute-C5-budget",0.887104798464491,0.893937044145873,0.896958157389635,0.925391938579655,0.928763147792706,0.928584261036468,0.769176967370441,0.867904030710173,0.845206142034549,250,"greedy","evaluation","L50","absolute","C5","Leipzig"
"LGF-Leipzig-100-80000-1-greedy-evaluation-L50-absolute-C50-budget",0.529547024952015,0.534739347408829,0.533535508637236,0.585570057581574,0.585940882917466,0.584614971209213,0.223669865642994,0.383656813819578,0.434744721689059,250,"greedy","evaluation","L50","absolute","C50","Leipzig"
"LGF-Leipzig-100-80000-1-greedy-evaluation-L50-relative-C10-budget",0.826134357005758,0.835090978886756,0.833757389635317,0.86955009596929,0.873984644913628,0.873624568138196,0.497219961612284,0.786680998080614,0.756192706333973,250,"greedy","evaluation","L50","relative","C10","Leipzig"
"LGF-Leipzig-100-80000-1-greedy-evaluation-L50-relative-C25-budget",0.541504030710173,0.55336122840691,0.549167754318618,0.592184261036468,0.592312476007678,0.590132821497121,0.211970057581574,0.428153550863724,0.398062955854127,250,"greedy","evaluation","L50","relative","C25","Leipzig"
"LGF-Leipzig-100-80000-1-greedy-evaluation-L50-relative-C5-budget",0.866492130518234,0.876019961612284,0.875859500959693,0.909580806142035,0.910567370441459,0.91077773512476,0.784602687140115,0.841035700575816,0.836201919385796,250,"greedy","evaluation","L50","relative","C5","Leipzig"
"LGF-Leipzig-100-80000-1-greedy-evaluation-L50-relative-C50-budget",0.253653742802303,0.257452591170825,0.254899040307102,0.278311708253359,0.278808445297505,0.278517466410749,0.131090978886756,0.215335892514395,0.201893282149712,250,"greedy","evaluation","L50","relative","C50","Leipzig"
"LGF-Leipzig-100-80000-2-greedy-evaluation-L10-absolute-C10-budget",0.841963701067616,0.837807829181495,0.833632740213523,0.871098932384342,0.871033451957295,0.871049110320285,0.757607117437722,0.775077580071174,0.764338078291815,250,"greedy","evaluation","L10","absolute","C10","Leipzig"
"LGF-Leipzig-100-80000-2-greedy-evaluation-L10-absolute-C25-budget",0.902705338078292,0.897256227758007,0.887421352313167,0.925910320284697,0.927071886120996,0.926681138790036,0.772750177935943,0.863701067615658,0.823240569395018,250,"greedy","evaluation","L10","absolute","C25","Leipzig"
"LGF-Leipzig-100-80000-2-greedy-evaluation-L10-absolute-C5-budget",0.831461921708185,0.83182206405694,0.825596441281139,0.859837722419929,0.86089537366548,0.861011387900356,0.725230604982206,0.779792882562278,0.775491103202847,250,"greedy","evaluation","L10","absolute","C5","Leipzig"
"LGF-Leipzig-100-80000-2-greedy-evaluation-L10-absolute-C50-budget",0.451555871886121,0.45402206405694,0.451073309608541,0.488326690391459,0.487956583629893,0.487643416370107,0.311805693950178,0.336314590747331,0.316189323843417,250,"greedy","evaluation","L10","absolute","C50","Leipzig"
"LGF-Leipzig-100-80000-2-greedy-evaluation-L10-relative-C10-budget",0.655349466192171,0.6591871886121,0.655486832740214,0.687060498220641,0.690172241992883,0.689819217081851,0.325253380782918,0.607083985765124,0.530747330960854,250,"greedy","evaluation","L10","relative","C10","Leipzig"
