instance,ea,gsr,vns,opt,initialSolution,timeMeasure,instanceSet,dynamicFrequency,dynamicChangeType,dynamicIntensity
LGF-Berlin-100-80000-2-greedy-bitVector-L10-absolute-C10,0.334972075471698,0.331037358490566,0.366944528301887,500,greedy,bitVector,Berlin,L10,absolute,C10
LGF-Berlin-100-80000-2-greedy-bitVector-L10-absolute-C25,0.351987924528302,0.342710188679245,0.373292452830189,500,greedy,bitVector,Berlin,L10,absolute,C25
LGF-Berlin-100-80000-2-greedy-bitVector-L10-absolute-C5,0.350798867924528,0.348864150943396,0.383803396226415,500,greedy,bitVector,Berlin,L10,absolute,C5
LGF-Berlin-100-80000-2-greedy-bitVector-L10-absolute-C50,0.371395094339623,0.359898867924528,0.392116981132076,500,greedy,bitVector,Berlin,L10,absolute,C50
LGF-Berlin-100-80000-2-greedy-bitVector-L25-absolute-C10,0.370369433962264,0.361932452830189,0.395181132075472,500,greedy,bitVector,Berlin,L25,absolute,C10
LGF-Berlin-100-80000-2-greedy-bitVector-L25-absolute-C25,0.349156981132075,0.323851698113208,0.359960377358491,500,greedy,bitVector,Berlin,L25,absolute,C25
LGF-Berlin-100-80000-2-greedy-bitVector-L25-absolute-C5,0.342708301886793,0.339371698113208,0.375243773584906,500,greedy,bitVector,Berlin,L25,absolute,C5
LGF-Berlin-100-80000-2-greedy-bitVector-L25-absolute-C50,0.323820377358491,0.311275849056604,0.342372075471698,500,greedy,bitVector,Berlin,L25,absolute,C50
LGF-Berlin-100-80000-2-greedy-bitVector-L5-absolute-C10,0.346403773584906,0.345841132075472,0.379696603773585,500,greedy,bitVector,Berlin,L5,absolute,C10
LGF-Berlin-100-80000-2-greedy-bitVector-L5-absolute-C25,0.349663773584906,0.346695471698113,0.37869358490566,500,greedy,bitVector,Berlin,L5,absolute,C25
LGF-Berlin-100-80000-2-greedy-bitVector-L5-absolute-C5,0.347529811320755,0.345937735849057,0.375832075471698,500,greedy,bitVector,Berlin,L5,absolute,C5
LGF-Berlin-100-80000-2-greedy-bitVector-L5-absolute-C50,0.343031320754717,0.337150943396226,0.372602641509434,500,greedy,bitVector,Berlin,L5,absolute,C50
LGF-Berlin-100-80000-2-greedy-bitVector-L50-absolute-C10,0.342225660377359,0.341187547169811,0.370063396226415,500,greedy,bitVector,Berlin,L50,absolute,C10
LGF-Berlin-100-80000-2-greedy-bitVector-L50-absolute-C25,0.338954716981132,0.320491320754717,0.361709811320755,500,greedy,bitVector,Berlin,L50,absolute,C25
LGF-Berlin-100-80000-2-greedy-bitVector-L50-absolute-C5,0.331596981132075,0.328066037735849,0.35784679245283,500,greedy,bitVector,Berlin,L50,absolute,C5
LGF-Berlin-100-80000-2-greedy-bitVector-L50-absolute-C50,0.34200679245283,0.322256981132075,0.347176981132075,500,greedy,bitVector,Berlin,L50,absolute,C50
LGF-Berlin-100-80000-3-greedy-bitVector-L10-absolute-C10,0.226869097888676,0.250737044145873,0.26355547024952,500,greedy,bitVector,Berlin,L10,absolute,C10
LGF-Berlin-100-80000-3-greedy-bitVector-L10-absolute-C25,0.236738579654511,0.249168905950096,0.258181190019194,500,greedy,bitVector,Berlin,L10,absolute,C25
LGF-Berlin-100-80000-3-greedy-bitVector-L10-absolute-C5,0.231351247600768,0.251833013435701,0.261715163147793,500,greedy,bitVector,Berlin,L10,absolute,C5
LGF-Berlin-100-80000-3-greedy-bitVector-L10-absolute-C50,0.226436084452975,0.243795777351248,0.254515547024952,500,greedy,bitVector,Berlin,L10,absolute,C50
LGF-Berlin-100-80000-3-greedy-bitVector-L25-absolute-C10,0.217099040307102,0.23106679462572,0.241342034548944,500,greedy,bitVector,Berlin,L25,absolute,C10
LGF-Berlin-100-80000-3-greedy-bitVector-L25-absolute-C25,0.232799616122841,0.243128982725528,0.252646065259117,500,greedy,bitVector,Berlin,L25,absolute,C25
LGF-Berlin-100-80000-3-greedy-bitVector-L25-absolute-C5,0.237919769673704,0.255372744721689,0.26109443378119,500,greedy,bitVector,Berlin,L25,absolute,C5
LGF-Berlin-100-80000-3-greedy-bitVector-L25-absolute-C50,0.262976583493282,0.272707869481766,0.284312092130518,500,greedy,bitVector,Berlin,L25,absolute,C50
LGF-Berlin-100-80000-3-greedy-bitVector-L5-absolute-C10,0.226548176583493,0.24306103646833,0.253646449136276,500,greedy,bitVector,Berlin,L5,absolute,C10
LGF-Berlin-100-80000-3-greedy-bitVector-L5-absolute-C25,0.228753550863724,0.244976583493282,0.256573128598849,500,greedy,bitVector,Berlin,L5,absolute,C25
LGF-Berlin-100-80000-3-greedy-bitVector-L5-absolute-C5,0.220931285988483,0.235493666026871,0.251075239923225,500,greedy,bitVector,Berlin,L5,absolute,C5
LGF-Berlin-100-80000-3-greedy-bitVector-L5-absolute-C50,0.216780038387716,0.231448752399232,0.243435700575816,500,greedy,bitVector,Berlin,L5,absolute,C50
LGF-Berlin-100-80000-3-greedy-bitVector-L50-absolute-C10,0.237807677543186,0.246073704414587,0.257582725527831,500,greedy,bitVector,Berlin,L50,absolute,C10
LGF-Berlin-100-80000-3-greedy-bitVector-L50-absolute-C25,0.225273704414587,0.225887140115163,0.238981190019194,500,greedy,bitVector,Berlin,L50,absolute,C25
LGF-Berlin-100-80000-3-greedy-bitVector-L50-absolute-C5,0.226644145873321,0.244251823416507,0.255173896353167,500,greedy,bitVector,Berlin,L50,absolute,C5
LGF-Berlin-100-80000-3-greedy-bitVector-L50-absolute-C50,0.264749328214971,0.274193474088292,0.282513243761996,500,greedy,bitVector,Berlin,L50,absolute,C50
LGF-brazil58-gen4-45.oplib-11428-greedy-bitVector-L10-absolute-C10,0.694710569688284,0.689003152991759,0.707421999283411,500,greedy,bitVector,oplib,L10,absolute,C10
LGF-brazil58-gen4-45.oplib-11428-greedy-bitVector-L10-absolute-C25,0.673284414188463,0.668534933715514,0.685613256897169,500,greedy,bitVector,oplib,L10,absolute,C25
LGF-brazil58-gen4-45.oplib-11428-greedy-bitVector-L10-absolute-C5,0.688314439269079,0.678705768541741,0.700137370118237,500,greedy,bitVector,oplib,L10,absolute,C5
LGF-brazil58-gen4-45.oplib-11428-greedy-bitVector-L10-absolute-C50,0.719082837692583,0.712806091006808,0.735906413471874,500,greedy,bitVector,oplib,L10,absolute,C50
LGF-brazil58-gen4-45.oplib-11428-greedy-bitVector-L25-absolute-C10,0.684562020781082,0.686689573629524,0.702459835184522,500,greedy,bitVector,oplib,L25,absolute,C10
LGF-brazil58-gen4-45.oplib-11428-greedy-bitVector-L25-absolute-C25,0.728066284485847,0.727462844858474,0.74855406664278,500,greedy,bitVector,oplib,L25,absolute,C25
LGF-brazil58-gen4-45.oplib-11428-greedy-bitVector-L25-absolute-C5,0.667140379792189,0.658282264421354,0.678645503403798,500,greedy,bitVector,oplib,L25,absolute,C5
LGF-brazil58-gen4-45.oplib-11428-greedy-bitVector-L25-absolute-C50,0.71824772482981,0.724150483697599,0.740499175922608,500,greedy,bitVector,oplib,L25,absolute,C50
LGF-brazil58-gen4-45.oplib-11428-greedy-bitVector-L5-absolute-C10,0.692381726979577,0.687560014331781,0.704166176997492,500,greedy,bitVector,oplib,L5,absolute,C10
LGF-brazil58-gen4-45.oplib-11428-greedy-bitVector-L5-absolute-C25,0.672152418487997,0.669480831243282,0.683955141526335,500,greedy,bitVector,oplib,L5,absolute,C25
LGF-brazil58-gen4-45.oplib-11428-greedy-bitVector-L5-absolute-C5,0.689207380867073,0.681063633106413,0.702285059118596,500,greedy,bitVector,oplib,L5,absolute,C5
LGF-brazil58-gen4-45.oplib-11428-greedy-bitVector-L5-absolute-C50,0.715346470798997,0.707397133643855,0.730053385883196,500,greedy,bitVector,oplib,L5,absolute,C50
LGF-brazil58-gen4-45.oplib-11428-greedy-bitVector-L50-absolute-C10,0.723692225008957,0.709261769974919,0.739571193120745,500,greedy,bitVector,oplib,L50,absolute,C10
LGF-brazil58-gen4-45.oplib-11428-greedy-bitVector-L50-absolute-C25,0.742578430670011,0.721961805804371,0.767234539591544,500,greedy,bitVector,oplib,L50,absolute,C25
LGF-brazil58-gen4-45.oplib-11428-greedy-bitVector-L50-absolute-C5,0.684780580437119,0.677675170189896,0.702915944106055,500,greedy,bitVector,oplib,L50,absolute,C5
LGF-brazil58-gen4-45.oplib-11428-greedy-bitVector-L50-absolute-C50,0.720786886420638,0.699247653170906,0.734766893586528,500,greedy,bitVector,oplib,L50,absolute,C50
LGF-gr120-gen4-85.oplib-5901-greedy-bitVector-L10-absolute-C10,0.950824386141944,0.910263874873865,0.96453181971073,500,greedy,bitVector,oplib,L10,absolute,C10
LGF-gr120-gen4-85.oplib-5901-greedy-bitVector-L10-absolute-C25,0.951725428859738,0.918852606794484,0.961664715775311,500,greedy,bitVector,oplib,L10,absolute,C25
LGF-gr120-gen4-85.oplib-5901-greedy-bitVector-L10-absolute-C5,0.951819979818365,0.915436730575177,0.96097914564413,500,greedy,bitVector,oplib,L10,absolute,C5
LGF-gr120-gen4-85.oplib-5901-greedy-bitVector-L10-absolute-C50,0.943942213252607,0.904801109989909,0.954532156071308,500,greedy,bitVector,oplib,L10,absolute,C50
LGF-gr120-gen4-85.oplib-5901-greedy-bitVector-L25-absolute-C10,0.95124513958964,0.917394382778338,0.962030844265052,500,greedy,bitVector,oplib,L25,absolute,C10
LGF-gr120-gen4-85.oplib-5901-greedy-bitVector-L25-absolute-C25,0.959635452404978,0.93471802892701,0.974015708039018,500,greedy,bitVector,oplib,L25,absolute,C25
LGF-gr120-gen4-85.oplib-5901-greedy-bitVector-L25-absolute-C5,0.952215943491423,0.913937571476623,0.962017759838547,500,greedy,bitVector,oplib,L25,absolute,C5
LGF-gr120-gen4-85.oplib-5901-greedy-bitVector-L25-absolute-C50,0.950423881601076,0.925623713420787,0.964377564749411,500,greedy,bitVector,oplib,L25,absolute,C50
LGF-gr120-gen4-85.oplib-5901-greedy-bitVector-L5-absolute-C10,0.952555869492095,0.913024554322233,0.963234342415069,500,greedy,bitVector,oplib,L5,absolute,C10
LGF-gr120-gen4-85.oplib-5901-greedy-bitVector-L5-absolute-C25,0.947762933064245,0.913251160443996,0.961824991590986,500,greedy,bitVector,oplib,L5,absolute,C25
LGF-gr120-gen4-85.oplib-5901-greedy-bitVector-L5-absolute-C5,0.950842549613185,0.91005845946855,0.962037672384796,500,greedy,bitVector,oplib,L5,absolute,C5
LGF-gr120-gen4-85.oplib-5901-greedy-bitVector-L5-absolute-C50,0.949462563067608,0.915394483686512,0.959899293642785,500,greedy,bitVector,oplib,L5,absolute,C50
LGF-gr120-gen4-85.oplib-5901-greedy-bitVector-L50-absolute-C10,0.953650050454087,0.905735654221325,0.964473898419105,500,greedy,bitVector,oplib,L50,absolute,C10
LGF-gr120-gen4-85.oplib-5901-greedy-bitVector-L50-absolute-C25,0.935488059199462,0.886352438614194,0.945020282542886,500,greedy,bitVector,oplib,L50,absolute,C25
LGF-gr120-gen4-85.oplib-5901-greedy-bitVector-L50-absolute-C5,0.951471543895055,0.908106861755802,0.966877968382106,500,greedy,bitVector,oplib,L50,absolute,C5
LGF-gr120-gen4-85.oplib-5901-greedy-bitVector-L50-absolute-C50,0.950609317188026,0.908121695257316,0.960161183989237,500,greedy,bitVector,oplib,L50,absolute,C50
LGF-gr48-gen4-80.oplib-4037-greedy-bitVector-L10-absolute-C10,0.928967669819432,0.918979879621668,0.933631384350817,500,greedy,bitVector,oplib,L10,absolute,C10
LGF-gr48-gen4-80.oplib-4037-greedy-bitVector-L10-absolute-C25,0.92348271711092,0.905971969045572,0.926707308684437,500,greedy,bitVector,oplib,L10,absolute,C25
LGF-gr48-gen4-80.oplib-4037-greedy-bitVector-L10-absolute-C5,0.930155717970765,0.918108856405847,0.934987274290628,500,greedy,bitVector,oplib,L10,absolute,C5
LGF-gr48-gen4-80.oplib-4037-greedy-bitVector-L10-absolute-C50,0.918304041272571,0.891726999140155,0.920027085124678,500,greedy,bitVector,oplib,L10,absolute,C50
LGF-gr48-gen4-80.oplib-4037-greedy-bitVector-L25-absolute-C10,0.932987704213242,0.919797764402408,0.938474118658641,500,greedy,bitVector,oplib,L25,absolute,C10
LGF-gr48-gen4-80.oplib-4037-greedy-bitVector-L25-absolute-C25,0.933932244196045,0.907093035253654,0.936907222699914,500,greedy,bitVector,oplib,L25,absolute,C25
LGF-gr48-gen4-80.oplib-4037-greedy-bitVector-L25-absolute-C5,0.93486173688736,0.921152106620808,0.937913069647463,500,greedy,bitVector,oplib,L25,absolute,C5
LGF-gr48-gen4-80.oplib-4037-greedy-bitVector-L25-absolute-C50,0.932829750644884,0.910220292347377,0.935788993981083,500,greedy,bitVector,oplib,L25,absolute,C50
LGF-gr48-gen4-80.oplib-4037-greedy-bitVector-L5-absolute-C10,0.931359931212382,0.922408598452279,0.935699484092864,500,greedy,bitVector,oplib,L5,absolute,C10
LGF-gr48-gen4-80.oplib-4037-greedy-bitVector-L5-absolute-C25,0.935781943250215,0.92048890799656,0.941744110060189,500,greedy,bitVector,oplib,L5,absolute,C25
LGF-gr48-gen4-80.oplib-4037-greedy-bitVector-L5-absolute-C5,0.931438177128117,0.911944282029235,0.936485726569217,500,greedy,bitVector,oplib,L5,absolute,C5
LGF-gr48-gen4-80.oplib-4037-greedy-bitVector-L5-absolute-C50,0.931265778159931,0.903032674118659,0.935643164230438,500,greedy,bitVector,oplib,L5,absolute,C50
LGF-gr48-gen4-80.oplib-4037-greedy-bitVector-L50-absolute-C10,0.914092519346518,0.895331986242476,0.919573000859845,500,greedy,bitVector,oplib,L50,absolute,C10
LGF-gr48-gen4-80.oplib-4037-greedy-bitVector-L50-absolute-C25,0.940775150472915,0.919742132416165,0.944996560619089,500,greedy,bitVector,oplib,L50,absolute,C25
LGF-gr48-gen4-80.oplib-4037-greedy-bitVector-L50-absolute-C5,0.934688048151333,0.919586242476354,0.938379277730009,500,greedy,bitVector,oplib,L50,absolute,C5
LGF-gr48-gen4-80.oplib-4037-greedy-bitVector-L50-absolute-C50,0.953605932932072,0.93300834049871,0.956812983662941,500,greedy,bitVector,oplib,L50,absolute,C50
LGF-hk48-gen4-80.oplib-9169-greedy-bitVector-L10-absolute-C10,0.899982459157352,0.874904385210662,0.905519260533104,500,greedy,bitVector,oplib,L10,absolute,C10
LGF-hk48-gen4-80.oplib-9169-greedy-bitVector-L10-absolute-C25,0.906036887360275,0.879803353396389,0.911775838349097,500,greedy,bitVector,oplib,L10,absolute,C25
LGF-hk48-gen4-80.oplib-9169-greedy-bitVector-L10-absolute-C5,0.892120722269992,0.879007566638005,0.901434651762683,500,greedy,bitVector,oplib,L10,absolute,C5
LGF-hk48-gen4-80.oplib-9169-greedy-bitVector-L10-absolute-C50,0.884138865004299,0.865216251074807,0.889687790197764,500,greedy,bitVector,oplib,L10,absolute,C50
LGF-hk48-gen4-80.oplib-9169-greedy-bitVector-L25-absolute-C10,0.900918658641445,0.884450902837489,0.907255460017197,500,greedy,bitVector,oplib,L25,absolute,C10
LGF-hk48-gen4-80.oplib-9169-greedy-bitVector-L25-absolute-C25,0.900825709372313,0.883392863284609,0.899543594153052,500,greedy,bitVector,oplib,L25,absolute,C25
LGF-hk48-gen4-80.oplib-9169-greedy-bitVector-L25-absolute-C5,0.89738056749785,0.880771711092003,0.901863284608771,500,greedy,bitVector,oplib,L25,absolute,C5
LGF-hk48-gen4-80.oplib-9169-greedy-bitVector-L25-absolute-C50,0.915856147893379,0.884634479793637,0.920783748925193,500,greedy,bitVector,oplib,L25,absolute,C50
LGF-hk48-gen4-80.oplib-9169-greedy-bitVector-L5-absolute-C10,0.893375838349097,0.874908254514187,0.900006276870163,500,greedy,bitVector,oplib,L5,absolute,C10
LGF-hk48-gen4-80.oplib-9169-greedy-bitVector-L5-absolute-C25,0.907989079965606,0.879940584694755,0.913821066208083,500,greedy,bitVector,oplib,L5,absolute,C25
LGF-hk48-gen4-80.oplib-9169-greedy-bitVector-L5-absolute-C5,0.895092347377472,0.877099828030954,0.902800429922614,500,greedy,bitVector,oplib,L5,absolute,C5
LGF-hk48-gen4-80.oplib-9169-greedy-bitVector-L5-absolute-C50,0.893483920894239,0.876647291487532,0.902753224419604,500,greedy,bitVector,oplib,L5,absolute,C50
LGF-hk48-gen4-80.oplib-9169-greedy-bitVector-L50-absolute-C10,0.902242820292347,0.890615993121238,0.909569045571797,500,greedy,bitVector,oplib,L50,absolute,C10
LGF-hk48-gen4-80.oplib-9169-greedy-bitVector-L50-absolute-C25,0.895733877901978,0.86413456577816,0.8973660361135,500,greedy,bitVector,oplib,L50,absolute,C25
LGF-hk48-gen4-80.oplib-9169-greedy-bitVector-L50-absolute-C5,0.890743938091144,0.873374806534824,0.895222269991402,500,greedy,bitVector,oplib,L50,absolute,C5
LGF-hk48-gen4-80.oplib-9169-greedy-bitVector-L50-absolute-C50,0.922428804815133,0.903422269991402,0.927938521066208,500,greedy,bitVector,oplib,L50,absolute,C50
LGF-Leipzig-100-80000-1-greedy-bitVector-L10-absolute-C10,0.855384644913628,0.840834165067178,0.878014587332054,500,greedy,bitVector,Leipzig,L10,absolute,C10
LGF-Leipzig-100-80000-1-greedy-bitVector-L10-absolute-C25,0.847837619961612,0.834244913627639,0.865706717850288,500,greedy,bitVector,Leipzig,L10,absolute,C25
LGF-Leipzig-100-80000-1-greedy-bitVector-L10-absolute-C5,0.844326679462572,0.833852975047985,0.86899424184261,500,greedy,bitVector,Leipzig,L10,absolute,C5
LGF-Leipzig-100-80000-1-greedy-bitVector-L10-absolute-C50,0.85051094049904,0.834246449136276,0.879552015355086,500,greedy,bitVector,Leipzig,L10,absolute,C50
LGF-Leipzig-100-80000-1-greedy-bitVector-L25-absolute-C10,0.841790403071017,0.82739462571977,0.867382725527831,500,greedy,bitVector,Leipzig,L25,absolute,C10
LGF-Leipzig-100-80000-1-greedy-bitVector-L25-absolute-C25,0.852414587332054,0.827423800383877,0.879398464491363,500,greedy,bitVector,Leipzig,L25,absolute,C25
LGF-Leipzig-100-80000-1-greedy-bitVector-L25-absolute-C5,0.836922840690979,0.823509021113244,0.860737428023033,500,greedy,bitVector,Leipzig,L25,absolute,C5
LGF-Leipzig-100-80000-1-greedy-bitVector-L25-absolute-C50,0.838078694817658,0.820590403071017,0.863074088291747,500,greedy,bitVector,Leipzig,L25,absolute,C50
LGF-Leipzig-100-80000-1-greedy-bitVector-L5-absolute-C10,0.853588483685221,0.843830326295585,0.875036084452975,500,greedy,bitVector,Leipzig,L5,absolute,C10
LGF-Leipzig-100-80000-1-greedy-bitVector-L5-absolute-C25,0.841158157389635,0.821756238003839,0.866909788867562,500,greedy,bitVector,Leipzig,L5,absolute,C25
LGF-Leipzig-100-80000-1-greedy-bitVector-L5-absolute-C5,0.853929366602687,0.841722840690979,0.880218042226488,500,greedy,bitVector,Leipzig,L5,absolute,C5
LGF-Leipzig-100-80000-1-greedy-bitVector-L5-absolute-C50,0.839781573896353,0.825655278310941,0.865461804222649,500,greedy,bitVector,Leipzig,L5,absolute,C50
LGF-Leipzig-100-80000-1-greedy-bitVector-L50-absolute-C10,0.843508637236084,0.817201151631478,0.869254894433781,500,greedy,bitVector,Leipzig,L50,absolute,C10
LGF-Leipzig-100-80000-1-greedy-bitVector-L50-absolute-C25,0.837367754318618,0.799127063339731,0.854633013435701,500,greedy,bitVector,Leipzig,L50,absolute,C25
LGF-Leipzig-100-80000-1-greedy-bitVector-L50-absolute-C5,0.849197696737044,0.837454126679463,0.875958157389635,500,greedy,bitVector,Leipzig,L50,absolute,C5
LGF-Leipzig-100-80000-1-greedy-bitVector-L50-absolute-C50,0.872967370441459,0.858385796545106,0.899638003838772,500,greedy,bitVector,Leipzig,L50,absolute,C50
LGF-Leipzig-100-80000-2-greedy-bitVector-L10-absolute-C10,0.803504270462633,0.747775088967971,0.820917793594306,500,greedy,bitVector,Leipzig,L10,absolute,C10
LGF-Leipzig-100-80000-2-greedy-bitVector-L10-absolute-C25,0.798231316725979,0.755477580071174,0.813227046263345,500,greedy,bitVector,Leipzig,L10,absolute,C25
LGF-Leipzig-100-80000-2-greedy-bitVector-L10-absolute-C5,0.811399644128114,0.7524871886121,0.831318861209964,500,greedy,bitVector,Leipzig,L10,absolute,C5
LGF-Leipzig-100-80000-2-greedy-bitVector-L10-absolute-C50,0.835455160142349,0.779975088967972,0.846260498220641,500,greedy,bitVector,Leipzig,L10,absolute,C50
LGF-Leipzig-100-80000-2-greedy-bitVector-L25-absolute-C10,0.81178896797153,0.759851957295374,0.830473309608541,500,greedy,bitVector,Leipzig,L25,absolute,C10
LGF-Leipzig-100-80000-2-greedy-bitVector-L25-absolute-C25,0.805364412811388,0.776503914590747,0.829891459074733,500,greedy,bitVector,Leipzig,L25,absolute,C25
LGF-Leipzig-100-80000-2-greedy-bitVector-L25-absolute-C5,0.815072953736655,0.754478647686833,0.827784697508897,500,greedy,bitVector,Leipzig,L25,absolute,C5
LGF-Leipzig-100-80000-2-greedy-bitVector-L25-absolute-C50,0.853375444839858,0.797642348754448,0.871682918149466,500,greedy,bitVector,Leipzig,L25,absolute,C50
LGF-Leipzig-100-80000-2-greedy-bitVector-L5-absolute-C10,0.809207829181494,0.743016370106762,0.823908540925267,500,greedy,bitVector,Leipzig,L5,absolute,C10
LGF-Leipzig-100-80000-2-greedy-bitVector-L5-absolute-C25,0.806439145907473,0.746574733096085,0.821412099644128,500,greedy,bitVector,Leipzig,L5,absolute,C25
LGF-Leipzig-100-80000-2-greedy-bitVector-L5-absolute-C5,0.810067259786477,0.750234519572954,0.823887544483986,500,greedy,bitVector,Leipzig,L5,absolute,C5
LGF-Leipzig-100-80000-2-greedy-bitVector-L5-absolute-C50,0.811738790035587,0.769045195729537,0.829699288256228,500,greedy,bitVector,Leipzig,L5,absolute,C50
LGF-Leipzig-100-80000-2-greedy-bitVector-L50-absolute-C10,0.826255871886121,0.775438790035587,0.845509964412811,500,greedy,bitVector,Leipzig,L50,absolute,C10
LGF-Leipzig-100-80000-2-greedy-bitVector-L50-absolute-C25,0.848661209964413,0.820056939501779,0.870753380782918,500,greedy,bitVector,Leipzig,L50,absolute,C25
LGF-Leipzig-100-80000-2-greedy-bitVector-L50-absolute-C5,0.79548256227758,0.749370462633452,0.810040213523132,500,greedy,bitVector,Leipzig,L50,absolute,C5
LGF-Leipzig-100-80000-2-greedy-bitVector-L50-absolute-C50,0.8399,0.814800711743772,0.86244590747331,500,greedy,bitVector,Leipzig,L50,absolute,C50
LGF-Leipzig-100-80000-3-greedy-bitVector-L10-absolute-C10,0.86900261682243,0.812349906542056,0.885174205607477,500,greedy,bitVector,Leipzig,L10,absolute,C10
LGF-Leipzig-100-80000-3-greedy-bitVector-L10-absolute-C25,0.855380186915888,0.829301682242991,0.873727102803738,500,greedy,bitVector,Leipzig,L10,absolute,C25
LGF-Leipzig-100-80000-3-greedy-bitVector-L10-absolute-C5,0.866352523364486,0.805626915887851,0.880699439252336,500,greedy,bitVector,Leipzig,L10,absolute,C5
LGF-Leipzig-100-80000-3-greedy-bitVector-L10-absolute-C50,0.877577943925234,0.843235514018692,0.892651962616822,500,greedy,bitVector,Leipzig,L10,absolute,C50
LGF-Leipzig-100-80000-3-greedy-bitVector-L25-absolute-C10,0.855481869158878,0.810183551401869,0.869305046728972,500,greedy,bitVector,Leipzig,L25,absolute,C10
LGF-Leipzig-100-80000-3-greedy-bitVector-L25-absolute-C25,0.860035140186916,0.821770093457944,0.874128971962617,500,greedy,bitVector,Leipzig,L25,absolute,C25
LGF-Leipzig-100-80000-3-greedy-bitVector-L25-absolute-C5,0.869408598130841,0.814400373831776,0.883838130841121,500,greedy,bitVector,Leipzig,L25,absolute,C5
LGF-Leipzig-100-80000-3-greedy-bitVector-L25-absolute-C50,0.861128224299065,0.823034018691589,0.880130841121495,500,greedy,bitVector,Leipzig,L25,absolute,C50
LGF-Leipzig-100-80000-3-greedy-bitVector-L5-absolute-C10,0.868142056074766,0.801643364485981,0.88192785046729,500,greedy,bitVector,Leipzig,L5,absolute,C10
LGF-Leipzig-100-80000-3-greedy-bitVector-L5-absolute-C25,0.86471214953271,0.80620785046729,0.877106168224299,500,greedy,bitVector,Leipzig,L5,absolute,C25
LGF-Leipzig-100-80000-3-greedy-bitVector-L5-absolute-C5,0.863619813084112,0.800190654205607,0.879151775700935,500,greedy,bitVector,Leipzig,L5,absolute,C5
LGF-Leipzig-100-80000-3-greedy-bitVector-L5-absolute-C50,0.877941308411215,0.824465420560748,0.893096448598131,500,greedy,bitVector,Leipzig,L5,absolute,C50
LGF-Leipzig-100-80000-3-greedy-bitVector-L50-absolute-C10,0.862542056074766,0.800545794392523,0.871646355140187,500,greedy,bitVector,Leipzig,L50,absolute,C10
LGF-Leipzig-100-80000-3-greedy-bitVector-L50-absolute-C25,0.857192897196262,0.812031775700935,0.878814579439252,500,greedy,bitVector,Leipzig,L50,absolute,C25
LGF-Leipzig-100-80000-3-greedy-bitVector-L50-absolute-C5,0.866424299065421,0.818425794392523,0.882148411214953,500,greedy,bitVector,Leipzig,L50,absolute,C5
LGF-Leipzig-100-80000-3-greedy-bitVector-L50-absolute-C50,0.887349158878505,0.840110280373832,0.903286355140187,500,greedy,bitVector,Leipzig,L50,absolute,C50
