instance,ea,gsr,vns,opt,initialSolution,timeMeasure,instanceSet,dynamicFrequency,dynamicChangeType,dynamicIntensity
LGF-Berlin-100-80000-2-greedy-bitVector-L50-absolute-C25,0.336605283018868,0.337396981132075,0.363389433962264,250,greedy,bitVector,Berlin,L50,absolute,C25
LGF-Berlin-100-80000-2-greedy-bitVector-L50-absolute-C5,0.331203773584906,0.346508679245283,0.354659622641509,250,greedy,bitVector,Berlin,L50,absolute,C5
LGF-Berlin-100-80000-2-greedy-bitVector-L50-absolute-C50,0.33921358490566,0.345188679245283,0.354363018867924,250,greedy,bitVector,Berlin,L50,absolute,C50
LGF-Berlin-100-80000-3-greedy-bitVector-L10-absolute-C10,0.230619577735125,0.263969289827255,0.265828790786948,250,greedy,bitVector,Berlin,L10,absolute,C10
LGF-Berlin-100-80000-3-greedy-bitVector-L10-absolute-C25,0.251038003838772,0.267715930902111,0.265547024952015,250,greedy,bitVector,Berlin,L10,absolute,C25
LGF-Berlin-100-80000-3-greedy-bitVector-L10-absolute-C5,0.240644913627639,0.268589635316699,0.26875547024952,250,greedy,bitVector,Berlin,L10,absolute,C5
LGF-Berlin-100-80000-3-greedy-bitVector-L10-absolute-C50,0.234690211132437,0.251712092130518,0.256998080614203,250,greedy,bitVector,Berlin,L10,absolute,C50
LGF-Berlin-100-80000-3-greedy-bitVector-L25-absolute-C10,0.221434165067179,0.240568138195777,0.242556621880998,250,greedy,bitVector,Berlin,L25,absolute,C10
LGF-Berlin-100-80000-3-greedy-bitVector-L25-absolute-C25,0.232839923224568,0.245261420345489,0.242634932821497,250,greedy,bitVector,Berlin,L25,absolute,C25
LGF-Berlin-100-80000-3-greedy-bitVector-L25-absolute-C5,0.248595777351247,0.271499424184261,0.268290978886756,250,greedy,bitVector,Berlin,L25,absolute,C5
LGF-Berlin-100-80000-3-greedy-bitVector-L25-absolute-C50,0.27317236084453,0.287814203454894,0.293943186180422,250,greedy,bitVector,Berlin,L25,absolute,C50
LGF-Berlin-100-80000-3-greedy-bitVector-L5-absolute-C10,0.230351631477927,0.254692514395394,0.256495201535509,250,greedy,bitVector,Berlin,L5,absolute,C10
LGF-Berlin-100-80000-3-greedy-bitVector-L5-absolute-C25,0.238702495201536,0.260189635316699,0.261116314779271,250,greedy,bitVector,Berlin,L5,absolute,C25
LGF-Berlin-100-80000-3-greedy-bitVector-L5-absolute-C5,0.222789251439539,0.246235700575816,0.251587715930902,250,greedy,bitVector,Berlin,L5,absolute,C5
LGF-Berlin-100-80000-3-greedy-bitVector-L5-absolute-C50,0.219562380038388,0.2398556621881,0.242375431861804,250,greedy,bitVector,Berlin,L5,absolute,C50
LGF-Berlin-100-80000-3-greedy-bitVector-L50-absolute-C10,0.239130134357006,0.253917850287908,0.258238003838772,250,greedy,bitVector,Berlin,L50,absolute,C10
LGF-Berlin-100-80000-3-greedy-bitVector-L50-absolute-C25,0.230718618042226,0.234981190019194,0.240790786948177,250,greedy,bitVector,Berlin,L50,absolute,C25
LGF-Berlin-100-80000-3-greedy-bitVector-L50-absolute-C5,0.233530902111324,0.255887907869482,0.258243378119002,250,greedy,bitVector,Berlin,L50,absolute,C5
LGF-Berlin-100-80000-3-greedy-bitVector-L50-absolute-C50,0.284363915547025,0.299474856046065,0.303556238003839,250,greedy,bitVector,Berlin,L50,absolute,C50
LGF-brazil58-gen4-45.oplib-11428-greedy-bitVector-L10-absolute-C10,0.702934288785382,0.704868219276245,0.714732210677177,250,greedy,bitVector,oplib,L10,absolute,C10
LGF-brazil58-gen4-45.oplib-11428-greedy-bitVector-L10-absolute-C25,0.670446434969545,0.67391544249373,0.681491508419921,250,greedy,bitVector,oplib,L10,absolute,C25
LGF-brazil58-gen4-45.oplib-11428-greedy-bitVector-L10-absolute-C5,0.692223575779291,0.686101325689717,0.704384808312433,250,greedy,bitVector,oplib,L10,absolute,C5
LGF-brazil58-gen4-45.oplib-11428-greedy-bitVector-L10-absolute-C50,0.73652970261555,0.736359441060552,0.753170189896095,250,greedy,bitVector,oplib,L10,absolute,C50
LGF-brazil58-gen4-45.oplib-11428-greedy-bitVector-L25-absolute-C10,0.685465854532426,0.698257112146184,0.704621426012182,250,greedy,bitVector,oplib,L25,absolute,C10
LGF-brazil58-gen4-45.oplib-11428-greedy-bitVector-L25-absolute-C25,0.748041275528484,0.762020351128628,0.772720745252598,250,greedy,bitVector,oplib,L25,absolute,C25
LGF-brazil58-gen4-45.oplib-11428-greedy-bitVector-L25-absolute-C5,0.650038982443569,0.648389824435686,0.661418702973845,250,greedy,bitVector,oplib,L25,absolute,C5
LGF-brazil58-gen4-45.oplib-11428-greedy-bitVector-L25-absolute-C50,0.723893801504837,0.737780293801505,0.746937011823719,250,greedy,bitVector,oplib,L25,absolute,C50
LGF-brazil58-gen4-45.oplib-11428-greedy-bitVector-L5-absolute-C10,0.695199713364385,0.698902472232175,0.706160515944106,250,greedy,bitVector,oplib,L5,absolute,C10
LGF-brazil58-gen4-45.oplib-11428-greedy-bitVector-L5-absolute-C25,0.66330634181297,0.66843009673952,0.675499677534934,250,greedy,bitVector,oplib,L5,absolute,C25
LGF-brazil58-gen4-45.oplib-11428-greedy-bitVector-L5-absolute-C5,0.690600358294518,0.689331709064851,0.703408384091723,250,greedy,bitVector,oplib,L5,absolute,C5
LGF-brazil58-gen4-45.oplib-11428-greedy-bitVector-L5-absolute-C50,0.727752776782515,0.730239340738087,0.745872303833751,250,greedy,bitVector,oplib,L5,absolute,C50
LGF-brazil58-gen4-45.oplib-11428-greedy-bitVector-L50-absolute-C10,0.728500752418488,0.720441132210677,0.744297527767825,250,greedy,bitVector,oplib,L50,absolute,C10
LGF-brazil58-gen4-45.oplib-11428-greedy-bitVector-L50-absolute-C25,0.767931637405948,0.745713507703332,0.801149838767467,250,greedy,bitVector,oplib,L50,absolute,C25
LGF-brazil58-gen4-45.oplib-11428-greedy-bitVector-L50-absolute-C5,0.685445360085991,0.686083267646005,0.704947044070226,250,greedy,bitVector,oplib,L50,absolute,C5
LGF-brazil58-gen4-45.oplib-11428-greedy-bitVector-L50-absolute-C50,0.748732640630598,0.718900179147259,0.763298459333572,250,greedy,bitVector,oplib,L50,absolute,C50
LGF-gr120-gen4-85.oplib-5901-greedy-bitVector-L10-absolute-C10,0.957668953918601,0.920446619576186,0.96783323242516,250,greedy,bitVector,oplib,L10,absolute,C10
LGF-gr120-gen4-85.oplib-5901-greedy-bitVector-L10-absolute-C25,0.957572082071981,0.929218298015473,0.962984661957619,250,greedy,bitVector,oplib,L10,absolute,C25
LGF-gr120-gen4-85.oplib-5901-greedy-bitVector-L10-absolute-C5,0.957095930037,0.927250992263707,0.962250050454087,250,greedy,bitVector,oplib,L10,absolute,C5
LGF-gr120-gen4-85.oplib-5901-greedy-bitVector-L10-absolute-C50,0.949430272452069,0.91891644803229,0.953986141944164,250,greedy,bitVector,oplib,L10,absolute,C50
LGF-gr120-gen4-85.oplib-5901-greedy-bitVector-L25-absolute-C10,0.954536764211234,0.926688731920619,0.961261419441641,250,greedy,bitVector,oplib,L25,absolute,C10
LGF-gr120-gen4-85.oplib-5901-greedy-bitVector-L25-absolute-C25,0.968932996972755,0.955647157753111,0.982184863773966,250,greedy,bitVector,oplib,L25,absolute,C25
LGF-gr120-gen4-85.oplib-5901-greedy-bitVector-L25-absolute-C5,0.956878775647494,0.922591792801883,0.963193138244198,250,greedy,bitVector,oplib,L25,absolute,C5
LGF-gr120-gen4-85.oplib-5901-greedy-bitVector-L25-absolute-C50,0.968125731584258,0.952239152371342,0.97908745375042,250,greedy,bitVector,oplib,L25,absolute,C50
LGF-gr120-gen4-85.oplib-5901-greedy-bitVector-L5-absolute-C10,0.959142145980491,0.92576441305079,0.965178136562395,250,greedy,bitVector,oplib,L5,absolute,C10
LGF-gr120-gen4-85.oplib-5901-greedy-bitVector-L5-absolute-C25,0.953574167507568,0.923838681466532,0.963206861755802,250,greedy,bitVector,oplib,L5,absolute,C25
LGF-gr120-gen4-85.oplib-5901-greedy-bitVector-L5-absolute-C5,0.956884561049445,0.917112277161117,0.963667204843592,250,greedy,bitVector,oplib,L5,absolute,C5
LGF-gr120-gen4-85.oplib-5901-greedy-bitVector-L5-absolute-C50,0.956472990245543,0.933053683148335,0.962032021527077,250,greedy,bitVector,oplib,L5,absolute,C50
LGF-gr120-gen4-85.oplib-5901-greedy-bitVector-L50-absolute-C10,0.962407534476959,0.918649915909856,0.968038345105954,250,greedy,bitVector,oplib,L50,absolute,C10
LGF-gr120-gen4-85.oplib-5901-greedy-bitVector-L50-absolute-C25,0.940180289270098,0.897574167507568,0.945842448705012,250,greedy,bitVector,oplib,L50,absolute,C25
LGF-gr120-gen4-85.oplib-5901-greedy-bitVector-L50-absolute-C5,0.953731516986209,0.915768718466196,0.967373898419105,250,greedy,bitVector,oplib,L50,absolute,C5
LGF-gr120-gen4-85.oplib-5901-greedy-bitVector-L50-absolute-C50,0.959586141944164,0.926314833501514,0.964947998654558,250,greedy,bitVector,oplib,L50,absolute,C50
LGF-gr48-gen4-80.oplib-4037-greedy-bitVector-L10-absolute-C10,0.927301289767842,0.920185726569217,0.930433705932932,250,greedy,bitVector,oplib,L10,absolute,C10
LGF-gr48-gen4-80.oplib-4037-greedy-bitVector-L10-absolute-C25,0.918275838349097,0.898165950128977,0.921642992261393,250,greedy,bitVector,oplib,L10,absolute,C25
LGF-gr48-gen4-80.oplib-4037-greedy-bitVector-L10-absolute-C5,0.931984350816853,0.921795012897678,0.934028030954428,250,greedy,bitVector,oplib,L10,absolute,C5
LGF-gr48-gen4-80.oplib-4037-greedy-bitVector-L10-absolute-C50,0.920021324161651,0.884094239036973,0.919767325881341,250,greedy,bitVector,oplib,L10,absolute,C50
LGF-gr48-gen4-80.oplib-4037-greedy-bitVector-L25-absolute-C10,0.935092519346518,0.92709630266552,0.93980309544282,250,greedy,bitVector,oplib,L25,absolute,C10
LGF-gr48-gen4-80.oplib-4037-greedy-bitVector-L25-absolute-C25,0.937725365434222,0.907794496990542,0.938666895958727,250,greedy,bitVector,oplib,L25,absolute,C25
LGF-gr48-gen4-80.oplib-4037-greedy-bitVector-L25-absolute-C5,0.937030782459157,0.925300429922614,0.937131212381771,250,greedy,bitVector,oplib,L25,absolute,C5
LGF-gr48-gen4-80.oplib-4037-greedy-bitVector-L25-absolute-C50,0.9385728288908,0.912622871883061,0.939778847807395,250,greedy,bitVector,oplib,L25,absolute,C50
LGF-gr48-gen4-80.oplib-4037-greedy-bitVector-L5-absolute-C10,0.934334823731728,0.926695442820292,0.937239552880482,250,greedy,bitVector,oplib,L5,absolute,C10
LGF-gr48-gen4-80.oplib-4037-greedy-bitVector-L5-absolute-C25,0.941305417024935,0.924992949269131,0.946044539982803,250,greedy,bitVector,oplib,L5,absolute,C25
LGF-gr48-gen4-80.oplib-4037-greedy-bitVector-L5-absolute-C5,0.933371281169389,0.915730008598453,0.936623559759243,250,greedy,bitVector,oplib,L5,absolute,C5
LGF-gr48-gen4-80.oplib-4037-greedy-bitVector-L5-absolute-C50,0.934182459157351,0.903717454858125,0.937141186586414,250,greedy,bitVector,oplib,L5,absolute,C50
LGF-gr48-gen4-80.oplib-4037-greedy-bitVector-L50-absolute-C10,0.921568185726569,0.906805674978504,0.927438005159071,250,greedy,bitVector,oplib,L50,absolute,C10
LGF-gr48-gen4-80.oplib-4037-greedy-bitVector-L50-absolute-C25,0.953760103181427,0.931011521926053,0.957093723129837,250,greedy,bitVector,oplib,L50,absolute,C25
LGF-gr48-gen4-80.oplib-4037-greedy-bitVector-L50-absolute-C5,0.941038177128117,0.92741049011178,0.942715391229579,250,greedy,bitVector,oplib,L50,absolute,C5
LGF-gr48-gen4-80.oplib-4037-greedy-bitVector-L50-absolute-C50,0.962721238177128,0.938246259673259,0.964699226139295,250,greedy,bitVector,oplib,L50,absolute,C50
LGF-hk48-gen4-80.oplib-9169-greedy-bitVector-L10-absolute-C10,0.902138091143594,0.884110232158212,0.905663112639725,250,greedy,bitVector,oplib,L10,absolute,C10
LGF-hk48-gen4-80.oplib-9169-greedy-bitVector-L10-absolute-C25,0.916649183147034,0.889927429062769,0.920245399828031,250,greedy,bitVector,oplib,L10,absolute,C25
LGF-hk48-gen4-80.oplib-9169-greedy-bitVector-L10-absolute-C5,0.892621840068788,0.88854135855546,0.901206190885641,250,greedy,bitVector,oplib,L10,absolute,C5
LGF-hk48-gen4-80.oplib-9169-greedy-bitVector-L10-absolute-C50,0.881520034393809,0.866378847807395,0.884665348237317,250,greedy,bitVector,oplib,L10,absolute,C50
LGF-hk48-gen4-80.oplib-9169-greedy-bitVector-L25-absolute-C10,0.903317970765262,0.891061564918315,0.906053482373173,250,greedy,bitVector,oplib,L25,absolute,C10
LGF-hk48-gen4-80.oplib-9169-greedy-bitVector-L25-absolute-C25,0.9124407566638,0.900477558039553,0.90278950988822,250,greedy,bitVector,oplib,L25,absolute,C25
LGF-hk48-gen4-80.oplib-9169-greedy-bitVector-L25-absolute-C5,0.900632674118659,0.889375064488392,0.903613069647464,250,greedy,bitVector,oplib,L25,absolute,C5
LGF-hk48-gen4-80.oplib-9169-greedy-bitVector-L25-absolute-C50,0.925230782459157,0.897954600171969,0.928447291487532,250,greedy,bitVector,oplib,L25,absolute,C50
LGF-hk48-gen4-80.oplib-9169-greedy-bitVector-L5-absolute-C10,0.896715907136715,0.883315563198624,0.901355803955288,250,greedy,bitVector,oplib,L5,absolute,C10
LGF-hk48-gen4-80.oplib-9169-greedy-bitVector-L5-absolute-C25,0.910802751504729,0.887903353396389,0.913930524505589,250,greedy,bitVector,oplib,L5,absolute,C25
LGF-hk48-gen4-80.oplib-9169-greedy-bitVector-L5-absolute-C5,0.898198280309544,0.884291143594153,0.904127257093723,250,greedy,bitVector,oplib,L5,absolute,C5
LGF-hk48-gen4-80.oplib-9169-greedy-bitVector-L5-absolute-C50,0.895529148753224,0.886445743766122,0.903344969905417,250,greedy,bitVector,oplib,L5,absolute,C50
LGF-hk48-gen4-80.oplib-9169-greedy-bitVector-L50-absolute-C10,0.906156663800516,0.901331556319862,0.91542252794497,250,greedy,bitVector,oplib,L50,absolute,C10
LGF-hk48-gen4-80.oplib-9169-greedy-bitVector-L50-absolute-C25,0.92032622527945,0.892316766981943,0.919925709372313,250,greedy,bitVector,oplib,L50,absolute,C25
LGF-hk48-gen4-80.oplib-9169-greedy-bitVector-L50-absolute-C5,0.891593981083405,0.882595012897678,0.894019776440241,250,greedy,bitVector,oplib,L50,absolute,C5
LGF-hk48-gen4-80.oplib-9169-greedy-bitVector-L50-absolute-C50,0.937022699914015,0.923087876182287,0.940886328460877,250,greedy,bitVector,oplib,L50,absolute,C50
LGF-Leipzig-100-80000-1-greedy-bitVector-L10-absolute-C10,0.862667178502879,0.855986180422265,0.884651055662188,250,greedy,bitVector,Leipzig,L10,absolute,C10
LGF-Leipzig-100-80000-1-greedy-bitVector-L10-absolute-C25,0.849843378119002,0.837596928982726,0.86012207293666,250,greedy,bitVector,Leipzig,L10,absolute,C25
LGF-Leipzig-100-80000-1-greedy-bitVector-L10-absolute-C5,0.849669097888676,0.843869481765835,0.87311094049904,250,greedy,bitVector,Leipzig,L10,absolute,C5
LGF-Leipzig-100-80000-1-greedy-bitVector-L10-absolute-C50,0.859959309021113,0.842135892514395,0.887315163147793,250,greedy,bitVector,Leipzig,L10,absolute,C50
LGF-Leipzig-100-80000-1-greedy-bitVector-L25-absolute-C10,0.842456813819578,0.829401151631478,0.86628330134357,250,greedy,bitVector,Leipzig,L25,absolute,C10
LGF-Leipzig-100-80000-1-greedy-bitVector-L25-absolute-C25,0.863617658349328,0.837444913627639,0.887451055662188,250,greedy,bitVector,Leipzig,L25,absolute,C25
LGF-Leipzig-100-80000-1-greedy-bitVector-L25-absolute-C5,0.837429558541267,0.829073320537428,0.858339347408829,250,greedy,bitVector,Leipzig,L25,absolute,C5
LGF-Leipzig-100-80000-1-greedy-bitVector-L25-absolute-C50,0.837927063339731,0.817908637236084,0.856747792706334,250,greedy,bitVector,Leipzig,L25,absolute,C50
LGF-Leipzig-100-80000-1-greedy-bitVector-L5-absolute-C10,0.862145105566219,0.85899424184261,0.882105950095969,250,greedy,bitVector,Leipzig,L5,absolute,C10
LGF-Leipzig-100-80000-1-greedy-bitVector-L5-absolute-C25,0.845169289827255,0.821024952015355,0.868020729366603,250,greedy,bitVector,Leipzig,L5,absolute,C25
LGF-Leipzig-100-80000-1-greedy-bitVector-L5-absolute-C5,0.86399462571977,0.856097504798465,0.891142418426104,250,greedy,bitVector,Leipzig,L5,absolute,C5
LGF-Leipzig-100-80000-1-greedy-bitVector-L5-absolute-C50,0.841556238003839,0.830413051823417,0.86739424184261,250,greedy,bitVector,Leipzig,L5,absolute,C50
LGF-Leipzig-100-80000-1-greedy-bitVector-L50-absolute-C10,0.853897120921305,0.819712859884837,0.881428790786948,250,greedy,bitVector,Leipzig,L50,absolute,C10
LGF-Leipzig-100-80000-1-greedy-bitVector-L50-absolute-C25,0.840540499040307,0.798878310940499,0.856366218809981,250,greedy,bitVector,Leipzig,L50,absolute,C25
LGF-Leipzig-100-80000-1-greedy-bitVector-L50-absolute-C5,0.857966218809981,0.851064875239923,0.883808061420346,250,greedy,bitVector,Leipzig,L50,absolute,C5
LGF-Leipzig-100-80000-1-greedy-bitVector-L50-absolute-C50,0.874900575815739,0.861806525911708,0.903568522072937,250,greedy,bitVector,Leipzig,L50,absolute,C50
LGF-Leipzig-100-80000-2-greedy-bitVector-L10-absolute-C10,0.807559430604982,0.752904626334519,0.822071174377224,250,greedy,bitVector,Leipzig,L10,absolute,C10
LGF-Leipzig-100-80000-2-greedy-bitVector-L10-absolute-C25,0.806604982206406,0.773707473309609,0.816697508896797,250,greedy,bitVector,Leipzig,L10,absolute,C25
LGF-Leipzig-100-80000-2-greedy-bitVector-L10-absolute-C5,0.818772953736655,0.762733096085409,0.837981494661922,250,greedy,bitVector,Leipzig,L10,absolute,C5
LGF-Leipzig-100-80000-2-greedy-bitVector-L10-absolute-C50,0.863418505338078,0.815834163701068,0.870962989323843,250,greedy,bitVector,Leipzig,L10,absolute,C50
LGF-Leipzig-100-80000-2-greedy-bitVector-L25-absolute-C10,0.819853380782918,0.776627758007117,0.838770106761566,250,greedy,bitVector,Leipzig,L25,absolute,C10
LGF-Leipzig-100-80000-2-greedy-bitVector-L25-absolute-C25,0.818885409252669,0.805303202846975,0.835996441281139,250,greedy,bitVector,Leipzig,L25,absolute,C25
LGF-Leipzig-100-80000-2-greedy-bitVector-L25-absolute-C5,0.824713879003559,0.765522419928825,0.834160854092527,250,greedy,bitVector,Leipzig,L25,absolute,C5
LGF-Leipzig-100-80000-2-greedy-bitVector-L25-absolute-C50,0.874674733096085,0.822259074733096,0.889457651245552,250,greedy,bitVector,Leipzig,L25,absolute,C50
LGF-Leipzig-100-80000-2-greedy-bitVector-L5-absolute-C10,0.815829893238434,0.749780782918149,0.828101067615658,250,greedy,bitVector,Leipzig,L5,absolute,C10
LGF-Leipzig-100-80000-2-greedy-bitVector-L5-absolute-C25,0.808866903914591,0.754623487544484,0.822997864768684,250,greedy,bitVector,Leipzig,L5,absolute,C25
LGF-Leipzig-100-80000-2-greedy-bitVector-L5-absolute-C5,0.815741637010676,0.758312455516014,0.827209964412811,250,greedy,bitVector,Leipzig,L5,absolute,C5
LGF-Leipzig-100-80000-2-greedy-bitVector-L5-absolute-C50,0.821409252669039,0.7922,0.837914590747331,250,greedy,bitVector,Leipzig,L5,absolute,C50
LGF-Leipzig-100-80000-2-greedy-bitVector-L50-absolute-C10,0.847514590747331,0.806567971530249,0.862105338078292,250,greedy,bitVector,Leipzig,L50,absolute,C10
LGF-Leipzig-100-80000-2-greedy-bitVector-L50-absolute-C25,0.868301067615658,0.852894661921708,0.895346619217082,250,greedy,bitVector,Leipzig,L50,absolute,C25
LGF-Leipzig-100-80000-2-greedy-bitVector-L50-absolute-C5,0.797589323843416,0.760935231316726,0.807703914590747,250,greedy,bitVector,Leipzig,L50,absolute,C5
LGF-Leipzig-100-80000-2-greedy-bitVector-L50-absolute-C50,0.871220640569395,0.859044839857651,0.893703202846975,250,greedy,bitVector,Leipzig,L50,absolute,C50
LGF-Leipzig-100-80000-3-greedy-bitVector-L10-absolute-C10,0.880337943925234,0.823396635514019,0.893333084112149,250,greedy,bitVector,Leipzig,L10,absolute,C10
LGF-Leipzig-100-80000-3-greedy-bitVector-L10-absolute-C25,0.857631401869159,0.848020934579439,0.873535700934579,250,greedy,bitVector,Leipzig,L10,absolute,C25
LGF-Leipzig-100-80000-3-greedy-bitVector-L10-absolute-C5,0.871703925233645,0.81448523364486,0.890209345794392,250,greedy,bitVector,Leipzig,L10,absolute,C5
LGF-Leipzig-100-80000-3-greedy-bitVector-L10-absolute-C50,0.893569345794393,0.870040373831776,0.904,250,greedy,bitVector,Leipzig,L10,absolute,C50
LGF-Leipzig-100-80000-3-greedy-bitVector-L25-absolute-C10,0.860595887850467,0.823096074766355,0.873069158878505,250,greedy,bitVector,Leipzig,L25,absolute,C10
LGF-Leipzig-100-80000-3-greedy-bitVector-L25-absolute-C25,0.880494205607477,0.858844112149533,0.895001121495327,250,greedy,bitVector,Leipzig,L25,absolute,C25
LGF-Leipzig-100-80000-3-greedy-bitVector-L25-absolute-C5,0.874293831775701,0.827676261682243,0.890764112149533,250,greedy,bitVector,Leipzig,L25,absolute,C5
LGF-Leipzig-100-80000-3-greedy-bitVector-L25-absolute-C50,0.875117009345794,0.847976074766355,0.894020934579439,250,greedy,bitVector,Leipzig,L25,absolute,C50
LGF-Leipzig-100-80000-3-greedy-bitVector-L5-absolute-C10,0.875655327102804,0.812849345794392,0.890395514018692,250,greedy,bitVector,Leipzig,L5,absolute,C10
LGF-Leipzig-100-80000-3-greedy-bitVector-L5-absolute-C25,0.875641121495327,0.824567476635514,0.887522242990654,250,greedy,bitVector,Leipzig,L5,absolute,C25
LGF-Leipzig-100-80000-3-greedy-bitVector-L5-absolute-C5,0.874919626168224,0.81449046728972,0.888139813084112,250,greedy,bitVector,Leipzig,L5,absolute,C5
LGF-Leipzig-100-80000-3-greedy-bitVector-L5-absolute-C50,0.900267663551402,0.858329719626168,0.914686355140187,250,greedy,bitVector,Leipzig,L5,absolute,C50
LGF-Leipzig-100-80000-3-greedy-bitVector-L50-absolute-C10,0.86242691588785,0.813767476635514,0.875893831775701,250,greedy,bitVector,Leipzig,L50,absolute,C10
LGF-Leipzig-100-80000-3-greedy-bitVector-L50-absolute-C25,0.857498317757009,0.81305046728972,0.876637009345794,250,greedy,bitVector,Leipzig,L50,absolute,C25
LGF-Leipzig-100-80000-3-greedy-bitVector-L50-absolute-C5,0.883906542056075,0.837072897196262,0.895485607476636,250,greedy,bitVector,Leipzig,L50,absolute,C5
LGF-Leipzig-100-80000-3-greedy-bitVector-L50-absolute-C50,0.895012336448598,0.856270654205607,0.916261682242991,250,greedy,bitVector,Leipzig,L50,absolute,C50
