instance,ea,vns,gsr,opt
LGF-Leipzig-100-80000-3-greedy-bitVector-high,0.858123787057726,0.875629519225175,0.807567775499888,250
LGF-Leipzig-100-80000-3-greedy-bitVector-low,0.861527763312186,0.877729718236813,0.810221726710909,250
LGF-Leipzig-100-80000-3-gsr-bitVector-high,0.855646003530795,0.87509223108047,0.826680470437698,250
LGF-Leipzig-100-80000-3-gsr-bitVector-low,0.859937141040573,0.872237654800613,0.837417005534143,250
LGF-Leipzig-100-80000-3-random1-bitVector-high,0.85082042848299,0.876692628762315,0.781765907595873,250
LGF-Leipzig-100-80000-3-random1-bitVector-low,0.851426033743408,0.875421384740146,0.801182644307667,250
LGF-Leipzig-100-80000-3-random2-bitVector-high,0.850077497092043,0.879229470577817,0.777254625325029,250
LGF-Leipzig-100-80000-3-random2-bitVector-low,0.847468833569699,0.875297019096539,0.792246861907177,250
LGF-Leipzig-150-80000-1-ea-bitVector-high,0.71639317415502,0.737379318571242,0.647593263054828,250
LGF-Leipzig-150-80000-1-ea-bitVector-low,0.72573752421289,0.751294591051789,0.653970836016053,250
LGF-Leipzig-150-80000-1-greedy-bitVector-high,0.707333043287734,0.741216536480094,0.621270385040877,250
LGF-Leipzig-150-80000-1-greedy-bitVector-low,0.720730404183382,0.754928814631248,0.605842878480319,250
LGF-Leipzig-150-80000-1-gsr-bitVector-high,0.708765845213364,0.734470068097395,0.646114430474836,250
LGF-Leipzig-150-80000-1-gsr-bitVector-low,0.723152755013839,0.756720758452704,0.658352260076682,250
LGF-Leipzig-150-80000-1-random1-bitVector-high,0.702389970794466,0.741853279842862,0.616819239692427,250
LGF-Leipzig-150-80000-1-random1-bitVector-low,0.71963973687017,0.748390438775821,0.614964381337207,250
LGF-Leipzig-150-80000-1-random2-bitVector-high,0.710986995756637,0.738206144562983,0.579536974197526,250
LGF-Leipzig-150-80000-1-random2-bitVector-low,0.720444926310258,0.749700789219399,0.611977459276814,250
LGF-Leipzig-150-80000-2-ea-bitVector-high,0.663786267118009,0.696232784017714,0.664614836350761,250
LGF-Leipzig-150-80000-2-ea-bitVector-low,0.662808121336989,0.707627003369718,0.69003910698858,250
LGF-Leipzig-150-80000-2-greedy-bitVector-high,0.658726984779416,0.6982068055735,0.644947313782916,250
LGF-Leipzig-150-80000-2-greedy-bitVector-low,0.665709148536316,0.705053285654621,0.660529634697833,250
LGF-Leipzig-150-80000-2-gsr-bitVector-high,0.666012895257642,0.702243131228063,0.586832817776738,250
