instance,ea,vns,gsr,opt
LGF-Berlin-150-80000-3-greedy-evaluation-low,0.236149651798721,0.259701376481871,0.204828809406203,500
LGF-Berlin-150-80000-3-gsr-evaluation-high,0.248277410853578,0.254684093539699,0.249566817622686,500
LGF-Berlin-150-80000-3-gsr-evaluation-low,0.251663066275528,0.259636352858517,0.248764256785381,500
LGF-Berlin-150-80000-3-random1-evaluation-high,0.226503928500151,0.253939805357413,0.189529343621866,500
LGF-Berlin-150-80000-3-random1-evaluation-low,0.229464630331016,0.25880521073922,0.188055030038946,500
LGF-Berlin-150-80000-3-random2-evaluation-high,0.225724432916666,0.253561405539602,0.188277531742003,500
LGF-Berlin-150-80000-3-random2-evaluation-low,0.231786129556302,0.260639246856745,0.17581146857206,500
LGF-Berlin-50-80000-1-ea-evaluation-high,0.277706298773278,0.280241217668709,0.274873572451427,500
LGF-Berlin-50-80000-1-ea-evaluation-low,0.259401211989046,0.263862662273864,0.261810437537387,500
LGF-Berlin-50-80000-1-greedy-evaluation-high,0.274789915345987,0.280070923052957,0.271568931237085,500
LGF-Berlin-50-80000-1-greedy-evaluation-low,0.256319750779914,0.26370707731572,0.254705969323931,500
LGF-Berlin-50-80000-1-gsr-evaluation-high,0.273484998305678,0.280248246314616,0.274664563347093,500
LGF-Berlin-50-80000-1-gsr-evaluation-low,0.262663258246864,0.263883019037056,0.262156601128763,500
LGF-Berlin-50-80000-1-random1-evaluation-high,0.274128206642989,0.279773047483177,0.27507271760148,500
LGF-Berlin-50-80000-1-random1-evaluation-low,0.255989650904668,0.263396632349539,0.251956352919,500
LGF-Berlin-50-80000-1-random2-evaluation-high,0.274476588756435,0.279797277899422,0.274107858887904,500
LGF-Berlin-50-80000-1-random2-evaluation-low,0.259311750857825,0.263423202733956,0.251219989625041,500
LGF-Berlin-50-80000-2-ea-evaluation-high,0.281788460190987,0.29773930622449,0.280994443859648,500
LGF-Berlin-50-80000-2-ea-evaluation-low,0.259587128760915,0.283906893207111,0.258526603219782,500
LGF-Berlin-50-80000-2-greedy-evaluation-high,0.285227671884104,0.296638858732877,0.291413924582902,500
LGF-Berlin-50-80000-2-greedy-evaluation-low,0.263348791749071,0.283786299013293,0.277751336553141,500
LGF-Berlin-50-80000-2-gsr-evaluation-high,0.28809976595785,0.297670650153393,0.289988423285056,500
LGF-Berlin-50-80000-2-gsr-evaluation-low,0.277301345733616,0.28403908324664,0.283388948018814,500
LGF-Berlin-50-80000-2-random1-evaluation-high,0.287924804448739,0.296782082374806,0.29343433590716,500
LGF-Berlin-50-80000-2-random1-evaluation-low,0.267296676596805,0.283543567062291,0.27925164189408,500
LGF-Berlin-50-80000-2-random2-evaluation-high,0.280092499231883,0.297028985643973,0.286402488419178,500
LGF-Berlin-50-80000-2-random2-evaluation-low,0.254116168015326,0.28344773680884,0.27553848711778,500
LGF-Berlin-50-80000-3-ea-evaluation-high,0.318582300524921,0.321218912696579,0.312733625417478,500
LGF-Berlin-50-80000-3-ea-evaluation-low,0.37614298929954,0.377277303211754,0.372551844943366,500
LGF-Berlin-50-80000-3-greedy-evaluation-high,0.314106278538245,0.321143427289395,0.306552883565575,500
LGF-Berlin-50-80000-3-greedy-evaluation-low,0.368646159753321,0.377221635335836,0.370410854612247,500
LGF-Berlin-50-80000-3-gsr-evaluation-high,0.309349862581943,0.321121464609226,0.311466246342106,500
LGF-Berlin-50-80000-3-gsr-evaluation-low,0.361999060626832,0.377212378238527,0.375508794973616,500
LGF-Berlin-50-80000-3-random1-evaluation-high,0.310584348016152,0.32063076024594,0.290712568537526,500
LGF-Berlin-50-80000-3-random1-evaluation-low,0.355852113984298,0.376689173950133,0.354772729504554,500
LGF-Berlin-50-80000-3-random2-evaluation-high,0.307790122065728,0.320614743687766,0.300741811723975,500
LGF-Berlin-50-80000-3-random2-evaluation-low,0.357537720204649,0.376648025783843,0.354403022258021,500
LGF-brazil58-gen4-45.oplib-11428-ea-evaluation-high,0.689873017397785,0.707912862380888,0.693140299232648,500
LGF-brazil58-gen4-45.oplib-11428-ea-evaluation-low,0.694934266289423,0.71087807191615,0.697306566783472,500
LGF-brazil58-gen4-45.oplib-11428-greedy-evaluation-high,0.68882857102459,0.70753696729852,0.661153150940219,500
LGF-brazil58-gen4-45.oplib-11428-greedy-evaluation-low,0.693509203301865,0.710426677236024,0.669510338557305,500
LGF-brazil58-gen4-45.oplib-11428-gsr-evaluation-high,0.695633261295942,0.70798667419572,0.693670779768068,500
LGF-brazil58-gen4-45.oplib-11428-gsr-evaluation-low,0.699519657669425,0.710858973151727,0.696715633150277,500
LGF-brazil58-gen4-45.oplib-11428-random1-evaluation-high,0.681140392907113,0.706521604078813,0.631756822713531,500
LGF-brazil58-gen4-45.oplib-11428-random1-evaluation-low,0.684653640042063,0.709817721460621,0.643502961004617,500
LGF-brazil58-gen4-45.oplib-11428-random2-evaluation-high,0.678389780920557,0.706418381235048,0.604423016850177,500
LGF-brazil58-gen4-45.oplib-11428-random2-evaluation-low,0.684410704282982,0.709642455952266,0.630033749001463,500
LGF-gr120-gen4-85.oplib-5901-ea-evaluation-high,0.957526728423096,0.967521827042173,0.924847743506432,500
LGF-gr120-gen4-85.oplib-5901-ea-evaluation-low,0.956890569535268,0.966171131872833,0.924438674070211,500
LGF-gr120-gen4-85.oplib-5901-greedy-evaluation-high,0.955485997005071,0.967125459572324,0.886765590070988,500
LGF-gr120-gen4-85.oplib-5901-greedy-evaluation-low,0.952206943538567,0.965683292223048,0.880114594159671,500
LGF-gr120-gen4-85.oplib-5901-gsr-evaluation-high,0.963128497697773,0.967451452430013,0.939527882590687,500
LGF-gr120-gen4-85.oplib-5901-gsr-evaluation-low,0.962119885671067,0.966059286919091,0.938338102525428,500
LGF-gr120-gen4-85.oplib-5901-random1-evaluation-high,0.950087062947351,0.965951036020277,0.769374522027845,500
LGF-gr120-gen4-85.oplib-5901-random1-evaluation-low,0.946389096550096,0.964421997336777,0.746618059813081,500
LGF-gr120-gen4-85.oplib-5901-random2-evaluation-high,0.950974003721827,0.965785698601199,0.775395833815091,500
LGF-gr120-gen4-85.oplib-5901-random2-evaluation-low,0.946881030911717,0.964477569911356,0.761966134608779,500
LGF-gr48-gen4-80.oplib-4037-ea-evaluation-high,0.933353847005851,0.94195847489158,0.897677594429358,500
LGF-gr48-gen4-80.oplib-4037-ea-evaluation-low,0.932035825261812,0.938919298750469,0.899369187161093,500
LGF-gr48-gen4-80.oplib-4037-greedy-evaluation-high,0.933047606019495,0.941482337694546,0.898511453716607,500
LGF-gr48-gen4-80.oplib-4037-greedy-evaluation-low,0.931415103577363,0.938432809297036,0.901944979043147,500
LGF-gr48-gen4-80.oplib-4037-gsr-evaluation-high,0.932363770511952,0.94189463996086,0.888450605448427,500
LGF-gr48-gen4-80.oplib-4037-gsr-evaluation-low,0.932248069600765,0.938701239919219,0.885612398105141,500
LGF-gr48-gen4-80.oplib-4037-random1-evaluation-high,0.931008785665837,0.940636911091815,0.901427821826897,500
LGF-gr48-gen4-80.oplib-4037-random1-evaluation-low,0.930562590086158,0.93749142120292,0.897607429865249,500
LGF-gr48-gen4-80.oplib-4037-random2-evaluation-high,0.932239025494941,0.940533069233461,0.892145103587407,500
LGF-gr48-gen4-80.oplib-4037-random2-evaluation-low,0.930192726899919,0.937504560381437,0.889499160561408,500
LGF-hk48-gen4-80.oplib-9169-ea-evaluation-high,0.895052112555634,0.901163904727673,0.885912069326924,500
LGF-hk48-gen4-80.oplib-9169-ea-evaluation-low,0.897811859600608,0.904944834711211,0.890535093838186,500
LGF-hk48-gen4-80.oplib-9169-greedy-evaluation-high,0.89530877026582,0.900679124424617,0.848863242823994,500
LGF-hk48-gen4-80.oplib-9169-greedy-evaluation-low,0.894944786027881,0.90447174842593,0.855635994862682,500
LGF-hk48-gen4-80.oplib-9169-gsr-evaluation-high,0.899562863036504,0.901411882269138,0.89382633035654,500
LGF-hk48-gen4-80.oplib-9169-gsr-evaluation-low,0.903305285010297,0.905198918344678,0.897630698238896,500
LGF-hk48-gen4-80.oplib-9169-random1-evaluation-high,0.890486751186613,0.899931914401579,0.861039318637714,500
LGF-hk48-gen4-80.oplib-9169-random1-evaluation-low,0.896729766865909,0.903719989772272,0.863076675041967,500
LGF-hk48-gen4-80.oplib-9169-random2-evaluation-high,0.89171995755859,0.899982642071555,0.85944067030929,500
LGF-hk48-gen4-80.oplib-9169-random2-evaluation-low,0.892106544513012,0.903771666167568,0.864565180895761,500
LGF-Leipzig-100-80000-1-ea-evaluation-high,0.850254794728133,0.881782561752265,0.770719120959937,500
LGF-Leipzig-100-80000-1-ea-evaluation-low,0.835250692851222,0.864307499503124,0.756882806083054,500
LGF-Leipzig-100-80000-1-greedy-evaluation-high,0.852030488930243,0.881707996643987,0.813017427123553,500
LGF-Leipzig-100-80000-1-greedy-evaluation-low,0.832044418809851,0.864406609780809,0.795944463782915,500
LGF-Leipzig-100-80000-1-gsr-evaluation-high,0.853620721987651,0.88194767975685,0.819379290385726,500
LGF-Leipzig-100-80000-1-gsr-evaluation-low,0.836032055518988,0.864384651930461,0.803396815383638,500
LGF-Leipzig-100-80000-1-random1-evaluation-high,0.83808430089074,0.880821542630706,0.710344480320006,500
LGF-Leipzig-100-80000-1-random1-evaluation-low,0.823951315006126,0.863246518884229,0.670722079588949,500
LGF-Leipzig-100-80000-1-random2-evaluation-high,0.840678805975244,0.880480849869148,0.680365932629196,500
LGF-Leipzig-100-80000-1-random2-evaluation-low,0.825763378834501,0.863489288333933,0.644364963197715,500
LGF-Leipzig-100-80000-2-ea-evaluation-high,0.822376588255385,0.841787552370657,0.770959710454192,500
LGF-Leipzig-100-80000-2-ea-evaluation-low,0.797752175381873,0.818499128553413,0.754874791061201,500
LGF-Leipzig-100-80000-2-greedy-evaluation-high,0.818779541904615,0.841420889496232,0.741595820833166,500
LGF-Leipzig-100-80000-2-greedy-evaluation-low,0.79363657584845,0.818095160527927,0.733930060532857,500
LGF-Leipzig-100-80000-2-gsr-evaluation-high,0.818528574662832,0.841953781167673,0.779592804010033,500
LGF-Leipzig-100-80000-2-gsr-evaluation-low,0.801666002501214,0.818416970214813,0.774108888796525,500
LGF-Leipzig-100-80000-2-random1-evaluation-high,0.807905704086211,0.840477566002605,0.650924694212082,500
LGF-Leipzig-100-80000-2-random1-evaluation-low,0.789504411838685,0.817094487089938,0.639238690532601,500
LGF-Leipzig-100-80000-2-random2-evaluation-high,0.807432475574027,0.840666857637551,0.674355982805398,500
LGF-Leipzig-100-80000-2-random2-evaluation-low,0.789611950417397,0.817302050243813,0.640582617330269,500
LGF-Leipzig-100-80000-3-ea-evaluation-high,0.861380722162346,0.896844920507702,0.832451435615001,500
LGF-Leipzig-100-80000-3-ea-evaluation-low,0.858954712211958,0.892948075800274,0.824549260508418,500
LGF-Leipzig-100-80000-3-greedy-evaluation-high,0.862610420876161,0.896041652225437,0.786153627304155,500
LGF-Leipzig-100-80000-3-greedy-evaluation-low,0.858772153391882,0.892762281034584,0.78049750166035,500
LGF-Leipzig-100-80000-3-gsr-evaluation-high,0.86451574130566,0.897372128909458,0.822424770987765,500
LGF-Leipzig-100-80000-3-gsr-evaluation-low,0.865943744122716,0.892230371302284,0.824234855660814,500
LGF-Leipzig-100-80000-3-random1-evaluation-high,0.852726223195589,0.895083799866211,0.669894647829201,500
LGF-Leipzig-100-80000-3-random1-evaluation-low,0.841751102164184,0.89099350060228,0.677685124124671,500
LGF-Leipzig-100-80000-3-random2-evaluation-high,0.845422421356421,0.895705298751992,0.68842783936597,500
LGF-Leipzig-100-80000-3-random2-evaluation-low,0.845463783792803,0.891312356875659,0.680045433760047,500
LGF-Leipzig-150-80000-1-ea-evaluation-high,0.702635671918186,0.74876676449575,0.654829714750639,500
LGF-Leipzig-150-80000-1-ea-evaluation-low,0.7184085299767,0.765209015041396,0.645097723893593,500
LGF-Leipzig-150-80000-1-greedy-evaluation-high,0.697143796289269,0.749173678537853,0.543887794857612,500
LGF-Leipzig-150-80000-1-greedy-evaluation-low,0.707226110009093,0.764846713875404,0.541626613988007,500
LGF-Leipzig-150-80000-1-gsr-evaluation-high,0.699940690243158,0.749822536894551,0.624851623892222,500
LGF-Leipzig-150-80000-1-gsr-evaluation-low,0.717661206328788,0.763393580225462,0.63901858420648,500
LGF-Leipzig-150-80000-1-random1-evaluation-high,0.684524143761438,0.747651491020018,0.481839269302009,500
LGF-Leipzig-150-80000-1-random1-evaluation-low,0.703930145641201,0.762523491609077,0.452919495264967,500
LGF-Leipzig-150-80000-1-random2-evaluation-high,0.687577951899909,0.748873276024292,0.456694965744955,500
LGF-Leipzig-150-80000-1-random2-evaluation-low,0.695842182536659,0.763131361179942,0.43839282208784,500
LGF-Leipzig-150-80000-2-ea-evaluation-high,0.674632352631356,0.745738576007608,0.660394666541829,500
LGF-Leipzig-150-80000-2-ea-evaluation-low,0.670892507206843,0.729107614203744,0.67010342569574,500
LGF-Leipzig-150-80000-2-greedy-evaluation-high,0.670871934500049,0.746546052755658,0.590042824222205,500
LGF-Leipzig-150-80000-2-greedy-evaluation-low,0.665109027825906,0.729907784404854,0.602694292069616,500
LGF-Leipzig-150-80000-2-gsr-evaluation-high,0.680965818473026,0.745766012528007,0.581585264143167,500
LGF-Leipzig-150-80000-2-gsr-evaluation-low,0.672415704956617,0.731241701702782,0.574091082164638,500
LGF-Leipzig-150-80000-2-random1-evaluation-high,0.659257274318524,0.744908239581642,0.441571222149454,500
LGF-Leipzig-150-80000-2-random1-evaluation-low,0.659645938424786,0.728529597393634,0.430126746205415,500
LGF-Leipzig-150-80000-2-random2-evaluation-high,0.660040292515592,0.745388249749157,0.454614103166571,500
LGF-Leipzig-150-80000-2-random2-evaluation-low,0.662686994176178,0.728094853978374,0.430832081962913,500
LGF-Leipzig-150-80000-3-ea-evaluation-high,0.718218542192928,0.769113774874872,0.697524720085594,500
LGF-Leipzig-150-80000-3-ea-evaluation-low,0.724228858721404,0.767198354625784,0.703348351054278,500
LGF-Leipzig-150-80000-3-greedy-evaluation-high,0.724308826504442,0.769312094423427,0.671410404141332,500
LGF-Leipzig-150-80000-3-greedy-evaluation-low,0.73309815536909,0.768542985512562,0.671534931974483,500
LGF-Leipzig-150-80000-3-gsr-evaluation-high,0.728337226474986,0.769263117088611,0.649495348151587,500
LGF-Leipzig-150-80000-3-gsr-evaluation-low,0.723069141453133,0.768174381733628,0.650633952413393,500
LGF-Leipzig-150-80000-3-random1-evaluation-high,0.702659143663673,0.767458068131391,0.473018640224329,500
LGF-Leipzig-150-80000-3-random1-evaluation-low,0.704412335445975,0.766455618119596,0.485331628168217,500
LGF-Leipzig-150-80000-3-random2-evaluation-high,0.702512483485367,0.769205174543315,0.464554907697492,500
LGF-Leipzig-150-80000-3-random2-evaluation-low,0.705132734621545,0.767204218785169,0.459854644111279,500
LGF-Leipzig-50-80000-1-ea-evaluation-high,0.995858335969803,0.997763344178566,0.993544081320791,500
LGF-Leipzig-50-80000-1-ea-evaluation-low,0.992698190430942,0.994602874351077,0.991218463746995,500
LGF-Leipzig-50-80000-1-greedy-evaluation-high,0.995791564665415,0.997405515965985,0.982543975729523,500
LGF-Leipzig-50-80000-1-greedy-evaluation-low,0.992652587762666,0.994222980867887,0.978528839207149,500
LGF-Leipzig-50-80000-1-gsr-evaluation-high,0.995860911854432,0.997839445607401,0.997045420153622,500
LGF-Leipzig-50-80000-1-gsr-evaluation-low,0.992686445291903,0.994692509901408,0.991451619171064,500
LGF-Leipzig-50-80000-1-random1-evaluation-high,0.99466334381104,0.996354752417217,0.970018438255764,500
LGF-Leipzig-50-80000-1-random1-evaluation-low,0.99247569371579,0.993177994904944,0.964042935758783,500
LGF-Leipzig-50-80000-1-random2-evaluation-high,0.995102983202092,0.99645619031232,0.97304760045169,500
LGF-Leipzig-50-80000-1-random2-evaluation-low,0.992133698369328,0.993307045512318,0.966392072458414,500
LGF-Leipzig-50-80000-2-ea-evaluation-high,0.976831707066112,0.978723450760948,0.969244971536197,500
LGF-Leipzig-50-80000-2-ea-evaluation-low,0.97425972590454,0.976141357780551,0.963467261333252,500
LGF-Leipzig-50-80000-2-greedy-evaluation-high,0.976768659473079,0.978478165598787,0.958515787210747,500
LGF-Leipzig-50-80000-2-greedy-evaluation-low,0.974211166162678,0.975893905407752,0.956126728720819,500
LGF-Leipzig-50-80000-2-gsr-evaluation-high,0.976818816668742,0.978755877211086,0.972091172053343,500
LGF-Leipzig-50-80000-2-gsr-evaluation-low,0.974241926055846,0.976182130744139,0.96488966863081,500
LGF-Leipzig-50-80000-2-random1-evaluation-high,0.976020205136972,0.977348259522695,0.952170447305467,500
LGF-Leipzig-50-80000-2-random1-evaluation-low,0.973132262583938,0.974770246616898,0.944368780962858,500
LGF-Leipzig-50-80000-2-random2-evaluation-high,0.976026897708342,0.977348917338209,0.946228300908307,500
LGF-Leipzig-50-80000-2-random2-evaluation-low,0.973347151807057,0.974774482487882,0.940382999971452,500
LGF-Leipzig-50-80000-3-ea-evaluation-high,0.943549854157859,0.948828649329958,0.930024716426321,500
LGF-Leipzig-50-80000-3-ea-evaluation-low,0.9413255093287,0.94796611086812,0.936314335137052,500
LGF-Leipzig-50-80000-3-greedy-evaluation-high,0.943567262280949,0.948571913904529,0.911725787437443,500
LGF-Leipzig-50-80000-3-greedy-evaluation-low,0.942031941789082,0.947713332540664,0.91840914255254,500
LGF-Leipzig-50-80000-3-gsr-evaluation-high,0.944399569395898,0.9489703238502,0.941611404303476,500
LGF-Leipzig-50-80000-3-gsr-evaluation-low,0.941747821334137,0.948079386599861,0.933008138128961,500
LGF-Leipzig-50-80000-3-random1-evaluation-high,0.938057031835497,0.947491481731172,0.900653346107293,500
LGF-Leipzig-50-80000-3-random1-evaluation-low,0.937884118110008,0.946639862282436,0.907252906443208,500
LGF-Leipzig-50-80000-3-random2-evaluation-high,0.938875585789305,0.947724529315508,0.902049530115332,500
LGF-Leipzig-50-80000-3-random2-evaluation-low,0.939170773210621,0.946817825191377,0.899727656656313,500
LGF-Berlin-100-80000-1-ea-evaluation-none,0.204538571428571,0.228571428571429,0.211607142857143,250
LGF-Berlin-100-80000-1-greedy-evaluation-none,0.20164,0.228571428571429,0.205945714285714,250
LGF-Berlin-100-80000-1-gsr-evaluation-none,0.202451428571429,0.228571428571429,0.176785714285714,250
LGF-Berlin-100-80000-1-random1-evaluation-none,0.201924285714286,0.228571428571429,0.187277857142857,250
LGF-Berlin-100-80000-1-random2-evaluation-none,0.203427142857143,0.228571428571429,0.196683571428571,250
LGF-Berlin-100-80000-2-ea-evaluation-none,0.382010566037736,0.388679245283019,0.375408301886793,250
LGF-Berlin-100-80000-2-greedy-evaluation-none,0.343725283018868,0.388679245283019,0.332918490566038,250
LGF-Berlin-100-80000-2-gsr-evaluation-none,0.355532075471699,0.388679245283019,0.273584905660377,250
LGF-Berlin-100-80000-2-random1-evaluation-none,0.334583396226415,0.388679245283019,0.327379622641509,250
LGF-Berlin-100-80000-2-random2-evaluation-none,0.348187924528302,0.388679245283019,0.329394716981132,250
LGF-Berlin-100-80000-3-ea-evaluation-none,0.242919769673704,0.255278310940499,0.248335508637236,250
LGF-Berlin-100-80000-3-greedy-evaluation-none,0.224932053742802,0.255278310940499,0.23954472168906,250
LGF-Berlin-100-80000-3-gsr-evaluation-none,0.252399232245681,0.255278310940499,0.255278310940499,250
LGF-Berlin-100-80000-3-random1-evaluation-none,0.223115547024952,0.255278310940499,0.226470633397313,250
LGF-Berlin-100-80000-3-random2-evaluation-none,0.223355086372361,0.255278310940499,0.22644452975048,250
LGF-Berlin-150-80000-1-ea-evaluation-none,0.222468126520681,0.25669099756691,0.221600486618005,250
LGF-Berlin-150-80000-1-greedy-evaluation-none,0.222474452554745,0.25669099756691,0.222576155717762,250
LGF-Berlin-150-80000-1-gsr-evaluation-none,0.222647688564477,0.25669099756691,0.214173722627737,250
LGF-Berlin-150-80000-1-random1-evaluation-none,0.21699902676399,0.25669099756691,0.180033576642336,250
LGF-Berlin-150-80000-1-random2-evaluation-none,0.221074939172749,0.25669099756691,0.202610705596107,250
LGF-Berlin-150-80000-2-ea-evaluation-none,0.236114732724902,0.242673794002607,0.237065449804433,250
LGF-Berlin-150-80000-2-greedy-evaluation-none,0.213870143415906,0.242764015645372,0.230072490221643,250
LGF-Berlin-150-80000-2-gsr-evaluation-none,0.221346544980443,0.243508735332464,0.211212516297262,250
LGF-Berlin-150-80000-2-random1-evaluation-none,0.214656062581486,0.242503259452412,0.192123076923077,250
LGF-Berlin-150-80000-2-random2-evaluation-none,0.232277444589309,0.242522555410691,0.188821382007823,250
LGF-Berlin-150-80000-3-ea-evaluation-none,0.253928843710293,0.269377382465057,0.247395171537484,250
LGF-Berlin-150-80000-3-greedy-evaluation-none,0.242106734434561,0.268824396442186,0.222453875476493,250
LGF-Berlin-150-80000-3-gsr-evaluation-none,0.261116137229987,0.269275222363405,0.262496569250318,250
LGF-Berlin-150-80000-3-random1-evaluation-none,0.241541041931385,0.269377382465057,0.219801778907243,250
LGF-Berlin-150-80000-3-random2-evaluation-none,0.24264498094028,0.269207623888183,0.203424650571792,250
LGF-Berlin-50-80000-1-ea-evaluation-none,0.257692307692308,0.257692307692308,0.25,250
LGF-Berlin-50-80000-1-greedy-evaluation-none,0.252164615384615,0.257692307692308,0.257652307692308,250
LGF-Berlin-50-80000-1-gsr-evaluation-none,0.253846153846154,0.257692307692308,0.25,250
LGF-Berlin-50-80000-1-random1-evaluation-none,0.248132307692308,0.257692307692308,0.254615384615385,250
LGF-Berlin-50-80000-1-random2-evaluation-none,0.255541538461538,0.257692307692308,0.2552,250
LGF-Berlin-50-80000-2-ea-evaluation-none,0.266245614035088,0.291228070175439,0.266666666666667,250
LGF-Berlin-50-80000-2-greedy-evaluation-none,0.270175438596491,0.291228070175439,0.288140350877193,250
LGF-Berlin-50-80000-2-gsr-evaluation-none,0.291228070175439,0.291228070175439,0.291228070175439,250
LGF-Berlin-50-80000-2-random1-evaluation-none,0.269122807017544,0.291228070175439,0.291228070175439,250
LGF-Berlin-50-80000-2-random2-evaluation-none,0.257536842105263,0.291228070175439,0.287368421052632,250
LGF-Berlin-50-80000-3-ea-evaluation-none,0.361538461538462,0.361538461538462,0.357692307692308,250
