instance,ea,vns,gsr
LGF-gr48-gen4-80.oplib-4037-gsr-bitVector-high,0.997321368842846,1,0.946989845651978
LGF-gr48-gen4-80.oplib-4037-gsr-bitVector-low,0.996573402033746,1,0.944999184745862
LGF-gr48-gen4-80.oplib-4037-random1-bitVector-high,0.993196724533146,1,0.988215890919476
LGF-gr48-gen4-80.oplib-4037-random1-bitVector-low,0.996097023548534,1,0.990993193175464
LGF-gr48-gen4-80.oplib-4037-random2-bitVector-high,0.996208422778407,1,0.983528374103942
LGF-gr48-gen4-80.oplib-4037-random2-bitVector-low,0.99510185401014,1,0.98112007455594
LGF-hk48-gen4-80.oplib-9169-ea-bitVector-high,0.993560824808171,1,0.99466821208061
LGF-hk48-gen4-80.oplib-9169-ea-bitVector-low,0.99403382606529,1,0.990859001427452
LGF-hk48-gen4-80.oplib-9169-greedy-bitVector-high,0.996957497879438,1,0.977269463773234
LGF-hk48-gen4-80.oplib-9169-greedy-bitVector-low,0.994809248046432,1,0.97337358934234
LGF-hk48-gen4-80.oplib-9169-gsr-bitVector-high,0.999342974668456,1,0.990466854651053
LGF-hk48-gen4-80.oplib-9169-gsr-bitVector-low,1,0.999966319205265,0.99332945001756
LGF-hk48-gen4-80.oplib-9169-random1-bitVector-high,0.993389604300294,1,0.986771407384342
LGF-hk48-gen4-80.oplib-9169-random1-bitVector-low,0.992945403924491,1,0.988116865739408
LGF-hk48-gen4-80.oplib-9169-random2-bitVector-high,0.996249811061497,1,0.984652109914216
LGF-hk48-gen4-80.oplib-9169-random2-bitVector-low,0.993447943606701,1,0.985904120615178
LGF-Leipzig-100-80000-1-ea-bitVector-high,0.96868793270618,1,0.911479958581897
LGF-Leipzig-100-80000-1-ea-bitVector-low,0.980352356681801,1,0.91577548109342
LGF-Leipzig-100-80000-1-greedy-bitVector-high,0.976681907826107,1,0.953689192010592
LGF-Leipzig-100-80000-1-greedy-bitVector-low,0.990242213226465,1,0.971293224234224
LGF-Leipzig-100-80000-1-gsr-bitVector-high,0.981906924954691,1,0.936991447794306
LGF-Leipzig-100-80000-1-gsr-bitVector-low,0.985512741114175,1,0.942700871406126
LGF-Leipzig-100-80000-1-random1-bitVector-high,0.965054035521222,1,0.892216919778135
LGF-Leipzig-100-80000-1-random1-bitVector-low,0.9803033986314,1,0.908351588946133
LGF-Leipzig-100-80000-1-random2-bitVector-high,0.96181606211633,1,0.878603812699562
LGF-Leipzig-100-80000-1-random2-bitVector-low,0.980455788710692,1,0.909038433577261
LGF-Leipzig-100-80000-2-ea-bitVector-high,0.989623363081709,1,0.942286772904279
LGF-Leipzig-100-80000-2-ea-bitVector-low,0.985090048753044,1,0.947072528943219
LGF-Leipzig-100-80000-2-greedy-bitVector-high,0.988423050471881,1,0.935256713985368
LGF-Leipzig-100-80000-2-greedy-bitVector-low,0.990025542885543,1,0.929185465436481
LGF-Leipzig-100-80000-2-gsr-bitVector-high,0.988740351256558,1,0.933520000821865
LGF-Leipzig-100-80000-2-gsr-bitVector-low,0.984964785322394,1,0.943134833888459
LGF-Leipzig-100-80000-2-random1-bitVector-high,0.98264899491419,1,0.921556675759925
LGF-Leipzig-100-80000-2-random1-bitVector-low,0.986814108409389,1,0.922907715267463
LGF-Leipzig-100-80000-2-random2-bitVector-high,0.983006879637401,1,0.914905181558362
LGF-Leipzig-100-80000-2-random2-bitVector-low,0.974870047930707,1,0.911224580382773
LGF-Leipzig-100-80000-3-ea-bitVector-high,0.980836707695751,1,0.935388977673404
LGF-Leipzig-100-80000-3-ea-bitVector-low,0.97328631424787,1,0.95529848186502
LGF-Leipzig-100-80000-3-greedy-bitVector-high,0.980007832327376,1,0.922271072147599
LGF-Leipzig-100-80000-3-greedy-bitVector-low,0.981541066016115,1,0.923087950512244
LGF-Leipzig-100-80000-3-gsr-bitVector-high,0.977778082287778,1,0.944678104863303
LGF-Leipzig-100-80000-3-gsr-bitVector-low,0.985897749664509,1,0.960078942849091
LGF-Leipzig-100-80000-3-random1-bitVector-high,0.97048885843166,1,0.891721775623395
LGF-Leipzig-100-80000-3-random1-bitVector-low,0.972589941923956,1,0.915196565075325
LGF-Leipzig-100-80000-3-random2-bitVector-high,0.966843725715182,1,0.884017939951704
LGF-Leipzig-100-80000-3-random2-bitVector-low,0.968207151492914,1,0.905117742460628
LGF-Leipzig-150-80000-1-ea-bitVector-high,0.971539553812162,1,0.878236271000407
LGF-Leipzig-150-80000-1-ea-bitVector-low,0.965982628993616,1,0.870458597473083
LGF-Leipzig-150-80000-1-greedy-bitVector-high,0.954286646985419,1,0.838176638625981
LGF-Leipzig-150-80000-1-greedy-bitVector-low,0.954699820983028,1,0.802516564129624
LGF-Leipzig-150-80000-1-gsr-bitVector-high,0.965003035521084,1,0.879701513430711
LGF-Leipzig-150-80000-1-gsr-bitVector-low,0.955640171009049,1,0.870006872049923
LGF-Leipzig-150-80000-1-random1-bitVector-high,0.946804428691404,1,0.831457184934304
LGF-Leipzig-150-80000-1-random1-bitVector-low,0.961583285386863,1,0.821715978016949
LGF-Leipzig-150-80000-1-random2-bitVector-high,0.963127983955675,1,0.785061162746906
LGF-Leipzig-150-80000-1-random2-bitVector-low,0.960976614497629,1,0.816295604962636
LGF-Leipzig-150-80000-2-ea-bitVector-high,0.953397028056525,1,0.954587103059847
LGF-Leipzig-150-80000-2-ea-bitVector-low,0.936663126450373,1,0.975145244178947
LGF-Leipzig-150-80000-2-greedy-bitVector-high,0.943455405362807,1,0.923719603754311
LGF-Leipzig-150-80000-2-greedy-bitVector-low,0.944196931042205,1,0.936850658152102
LGF-Leipzig-150-80000-2-gsr-bitVector-high,0.948407845717106,1,0.835654763543933
LGF-Leipzig-150-80000-2-gsr-bitVector-low,0.943119450263183,1,0.867534475117451
LGF-Leipzig-150-80000-2-random1-bitVector-high,0.943689087556258,1,0.859162065882972
LGF-Leipzig-150-80000-2-random1-bitVector-low,0.937729925332288,1,0.836998209905401
LGF-Leipzig-150-80000-2-random2-bitVector-high,0.948217162256666,1,0.866983416959159
LGF-Leipzig-150-80000-2-random2-bitVector-low,0.938947882038785,1,0.845893285077946
LGF-Leipzig-150-80000-3-ea-bitVector-high,0.956211745690075,1,0.900980884548342
LGF-Leipzig-150-80000-3-ea-bitVector-low,0.960469826948621,1,0.962929526643369
LGF-Leipzig-150-80000-3-greedy-bitVector-high,0.983754409672675,1,0.935971628531444
LGF-Leipzig-150-80000-3-greedy-bitVector-low,0.993750799396808,1,0.966472136175869
LGF-Leipzig-150-80000-3-gsr-bitVector-high,0.946640014548503,1,0.83130359755128
LGF-Leipzig-150-80000-3-gsr-bitVector-low,0.964277880858031,1,0.907119524896955
LGF-Leipzig-150-80000-3-random1-bitVector-high,0.945310965926637,1,0.804381585282297
LGF-Leipzig-150-80000-3-random1-bitVector-low,0.962587197521195,1,0.799519452454116
LGF-Leipzig-150-80000-3-random2-bitVector-high,0.939115346776999,1,0.816832700202004
LGF-Leipzig-150-80000-3-random2-bitVector-low,0.961018668088456,1,0.862994311447967
LGF-Leipzig-50-80000-1-ea-bitVector-high,1,0.999533904953322,0.999920994093944
LGF-Leipzig-50-80000-1-ea-bitVector-low,1,0.999273298910874,0.996552066407579
LGF-Leipzig-50-80000-1-greedy-bitVector-high,1,0.999826818357411,0.997254497645622
LGF-Leipzig-50-80000-1-greedy-bitVector-low,1,0.999808410548499,0.996737092267178
LGF-Leipzig-50-80000-1-gsr-bitVector-high,1,0.999609511063474,0.999917237639007
LGF-Leipzig-50-80000-1-gsr-bitVector-low,0.999833590837734,0.999240103144544,1
LGF-Leipzig-50-80000-1-random1-bitVector-high,0.999736390020792,1,0.997859015311911
LGF-Leipzig-50-80000-1-random1-bitVector-low,0.999983046211596,0.999386277276356,1
