instance,ea,vns,gsr
LGF-Berlin-50-80000-1-greedy-evaluation-high,0.981144034341718,1,0.969643432730559
LGF-Berlin-50-80000-1-greedy-evaluation-low,0.971986620112736,1,0.965867021532332
LGF-Berlin-50-80000-1-gsr-evaluation-high,0.975866939051792,1,0.980075939667951
LGF-Berlin-50-80000-1-gsr-evaluation-low,0.99537764576651,1,0.993457639242597
LGF-Berlin-50-80000-1-random1-evaluation-high,0.979823500187137,1,0.98319949000098
LGF-Berlin-50-80000-1-random1-evaluation-low,0.971878981979384,1,0.956566341306301
LGF-Berlin-50-80000-1-random2-evaluation-high,0.980983770882506,1,0.97966592436413
LGF-Berlin-50-80000-1-random2-evaluation-low,0.984392218174177,1,0.953674494189335
LGF-Berlin-50-80000-2-ea-evaluation-high,0.946426804590331,1,0.943759987295004
LGF-Berlin-50-80000-2-ea-evaluation-low,0.914338943406865,1,0.910603473904334
LGF-Berlin-50-80000-2-greedy-evaluation-high,0.961531719419642,1,0.982386211394238
LGF-Berlin-50-80000-2-greedy-evaluation-low,0.927982755561909,1,0.978734130290523
LGF-Berlin-50-80000-2-gsr-evaluation-high,0.967847403865278,1,0.974192192396605
LGF-Berlin-50-80000-2-gsr-evaluation-low,0.976278836574146,1,0.997711106442133
LGF-Berlin-50-80000-2-random1-evaluation-high,0.970155617700391,1,0.988719849793969
LGF-Berlin-50-80000-2-random1-evaluation-low,0.942700549923191,1,0.984863260300071
LGF-Berlin-50-80000-2-random2-evaluation-high,0.942980358043607,1,0.964224039610961
LGF-Berlin-50-80000-2-random2-evaluation-low,0.896518599429511,1,0.972096267974813
LGF-Berlin-50-80000-3-ea-evaluation-high,0.991791852635562,1,0.973584098122153
LGF-Berlin-50-80000-3-ea-evaluation-low,0.996993421277777,1,0.987474840844755
LGF-Berlin-50-80000-3-greedy-evaluation-high,0.978087209162125,1,0.954566892908346
LGF-Berlin-50-80000-3-greedy-evaluation-low,0.977266745119537,1,0.981944883098964
LGF-Berlin-50-80000-3-gsr-evaluation-high,0.963342213695968,1,0.969932815674998
LGF-Berlin-50-80000-3-gsr-evaluation-low,0.959669092295601,1,0.995483755668715
LGF-Berlin-50-80000-3-random1-evaluation-high,0.968666723610419,1,0.906689577489494
LGF-Berlin-50-80000-3-random1-evaluation-low,0.944683677135374,1,0.941818225844527
LGF-Berlin-50-80000-3-random2-evaluation-high,0.95999990058309,1,0.938016163152046
LGF-Berlin-50-80000-3-random2-evaluation-low,0.949262164485203,1,0.940939545668592
LGF-brazil58-gen4-45.oplib-11428-ea-evaluation-high,0.974516856605162,1,0.979132229497065
LGF-brazil58-gen4-45.oplib-11428-ea-evaluation-low,0.9775716733198,1,0.98090881450866
LGF-brazil58-gen4-45.oplib-11428-greedy-evaluation-high,0.973558418657103,1,0.934443260914831
LGF-brazil58-gen4-45.oplib-11428-greedy-evaluation-low,0.976186882508441,1,0.942405965330712
LGF-brazil58-gen4-45.oplib-11428-gsr-evaluation-high,0.982551348280938,1,0.979779429543762
LGF-brazil58-gen4-45.oplib-11428-gsr-evaluation-low,0.984048431671297,1,0.980103873573204
LGF-brazil58-gen4-45.oplib-11428-random1-evaluation-high,0.96407581732084,1,0.894179058455314
LGF-brazil58-gen4-45.oplib-11428-random1-evaluation-low,0.964548530337089,1,0.906574943889051
LGF-brazil58-gen4-45.oplib-11428-random2-evaluation-high,0.960322945921243,1,0.855616208334571
LGF-brazil58-gen4-45.oplib-11428-random2-evaluation-low,0.964444416399204,1,0.887818567951974
LGF-gr120-gen4-85.oplib-5901-ea-evaluation-high,0.989669381775465,1,0.95589341517369
LGF-gr120-gen4-85.oplib-5901-ea-evaluation-low,0.990394494276003,1,0.956806349904362
LGF-gr120-gen4-85.oplib-5901-greedy-evaluation-high,0.987964888679077,1,0.916908536833606
LGF-gr120-gen4-85.oplib-5901-greedy-evaluation-low,0.986044753188742,1,0.911390516173896
LGF-gr120-gen4-85.oplib-5901-gsr-evaluation-high,0.995531605517381,1,0.971136980807473
LGF-gr120-gen4-85.oplib-5901-gsr-evaluation-low,0.995922195147477,1,0.97130488286897
LGF-gr120-gen4-85.oplib-5901-random1-evaluation-high,0.983576835179673,1,0.796494328737067
LGF-gr120-gen4-85.oplib-5901-random1-evaluation-low,0.981301856618286,1,0.774161167906626
LGF-gr120-gen4-85.oplib-5901-random2-evaluation-high,0.984663580232318,1,0.802865309496858
LGF-gr120-gen4-85.oplib-5901-random2-evaluation-low,0.98175536731118,1,0.790029917107155
LGF-gr48-gen4-80.oplib-4037-ea-evaluation-high,0.99086517281272,1,0.952990623639414
LGF-gr48-gen4-80.oplib-4037-ea-evaluation-low,0.992668727229468,1,0.957876985123206
LGF-gr48-gen4-80.oplib-4037-greedy-evaluation-high,0.991041009122162,1,0.95435826859677
LGF-gr48-gen4-80.oplib-4037-greedy-evaluation-low,0.992521887928311,1,0.961118334853168
LGF-gr48-gen4-80.oplib-4037-gsr-evaluation-high,0.989881172432084,1,0.943259009824439
LGF-gr48-gen4-80.oplib-4037-gsr-evaluation-low,0.993125426872762,1,0.943444368073225
LGF-gr48-gen4-80.oplib-4037-random1-evaluation-high,0.989764248763316,1,0.958316446226411
LGF-gr48-gen4-80.oplib-4037-random1-evaluation-low,0.992609179177478,1,0.957456686604667
LGF-gr48-gen4-80.oplib-4037-random2-evaluation-high,0.991181550112554,1,0.948552616352458
